"","X","LEA_NAME","SCH_NAME","isCHARTER","magnetSchoolStatus","city","MEMBER","zip","PctFreeLunch","SCH_TYPE_TEXT","TOTFRL","Census_AttainDiplomHigher","Census_LangHomeNotEnglish","Census_Pop25older","Census_TotalHouseholds","LAT","LON","AttendRate","PctProfELA","raceWHITE","numberHispanic","LEAID","NCESSCH"
"411",411,"Kennett Consolidated SD","Kennett MS","No","No","Landenberg",1009,19350,"40.436075322100997","Regular School",408,15299,6977,18737,9539,39.795583,-75.746253,96.37,68.93,552,0,4212690,421269006834
"412",412,"Carlisle Area SD","North Dickinson El Sch","No","No","Carlisle",181,17013,"19.337016574585636","Regular School",35,22812,2964,25083,14690,40.133218,-77.255325,96.29,67,156,0,4205010,420501001687
"413",413,"Delaware Valley SD","Dingman-Delaware MS","No","No","Dingmans Ferry",618,18328,"32.3624595469255","Regular School",200,18810,2299,20618,10463,41.292238,-74.952432,NA,NA,538,0,4207530,420753000132
"414",414,"Penn-Delco SD","Coebourn El Sch","No","No","Brookhaven",355,19015,"18.591549295774598","Regular School",66,17788,1053,19250,10183,39.873293,-75.394944,96.21,69.84,304,3,4218580,421858001910
"415",415,"Jim Thorpe Area SD","Penn-Kidder Campus","No","No","Albrightsville",636,18210,"58.490566037735846","Regular School",372,10278,847,11043,5983,41.016624,-75.591351,NA,NA,456,2,4212540,421254000776
"416",416,"Wallenpaupack Area SD","Wallenpaupack Area HS","No","No","Hawley",1126,18428,"52.042628774422703","Regular School",586,17468,1750,18875,10376,41.455131,-75.181027,91.55,82.54,1019,1,4224750,422475004310
"417",417,"South Williamsport Area SD","Central El Sch","No","No","South Williamsport",499,17702,"41.282565130260522","Regular School",206,5882,182,6374,4012,41.22776,-76.99852,95.42,72.77,455,1,4222140,422214003054
"418",418,"Spring-Ford Area SD","Brooke El Sch","No","No","Royersford",364,19468,"13.7362637362637","Regular School",50,31935,3916,33365,18307,40.19623,-75.536927,NA,NA,297,0,4222560,422256010007
"419",419,"North Penn SD","North Penn SHS","No","No","Lansdale",2985,19446,"28.2747068676716","Regular School",844,68031,17577,72148,39113,40.235286,-75.315399,94.43,87.42,1924,1,4217280,421728005345
"420",420,"Philadelphia City SD","Hopkinson Francis Sch","No","No","Philadelphia",907,19124,"100","Regular School",907,855213,325401,1035252,582594,40.00838,-75.102335,91.31,23.63,32,3,4218990,421899003742
"421",421,"Harambee Institute of Science and Technology CS","Harambee Institute of Science and Techno","Yes","No","Philadelphia",503,19151,"87.872763419483107","Regular School",442,NA,NA,NA,NA,39.973303,-75.251942,NA,NA,0,0,4200014,420001400319
"422",422,"Abington Heights SD","Clarks Summit El Sch","No","No","Clarks Summit",356,18411,"20.505617977528001","Regular School",73,15751,1284,16357,9135,41.488867,-75.702674,NA,NA,308,1,4202010,420201000371
"423",423,"East Penn SD","Lower Macungie El Sch","No",NA,"Macungie",NA,18062,"?","Regular School",NA,37069,5328,39672,22448,40.548098,-75.568989,NA,NA,NA,NA,4208550,420855002803
"424",424,"Easton Area SD","Easton Area MS Campus Grades 7-8","No",NA,"Easton",NA,18040,"?","Regular School",NA,39282,9828,43741,23548,40.7055,-75.230383,NA,NA,NA,NA,4208850,420885006925
"425",425,"Governor Mifflin SD","Governor Mifflin MS","No","No","Shillington",664,19607,"40.813253012048193","Regular School",271,20229,2448,22181,12880,40.304429,-75.964222,NA,NA,489,0,4210860,421086000801
"426",426,"Philadelphia City SD","Loesche William H Sch","No","No","Philadelphia",778,19116,"100","Regular School",778,855213,325401,1035252,582594,40.113104,-75.023163,93.89,65.03,427,3,4218990,421899004961
"427",427,"South Middleton SD","Yellow Breeches MS","No","No","Boiling Springs",479,17007,"25.260960334029228","Regular School",121,10381,456,11085,6078,40.15235,-77.139423,NA,NA,431,0,4222050,422205000455
"428",428,"Memphis Street Academy CS @ JP Jones","Memphis Street Academy CS @ JP Jones","Yes","No","Philadelphia",870,19134,"99.655172413793096","Regular School",867,NA,NA,NA,NA,39.98625,-75.112914,NA,NA,45,1,4200870,420087007454
"429",429,"Bristol Township SD","Buchanan El Sch","No","No","Levittown",506,19055,"58.893280632410999","Regular School",298,32835,6020,37338,19440,40.13835,-74.833016,NA,NA,318,2,4204230,420423001015
"430",430,"Hanover Public SD","Hanover Street El Sch","No","No","Hanover",306,17331,"77.450980392156865","Regular School",237,9209,1204,10778,6710,39.79797,-76.9779,95.87,59.02,191,0,4211450,421145004566
"431",431,"Phoenixville Area SD","Phoenixville Area MS","No","No","Phoenixville",889,19460,"25.871766029246345","Regular School",230,22002,2742,23194,13356,40.117578,-75.519954,96.13,75.64,679,1,4219050,421905001425
"432",432,"Methacton SD","Eagleville El Sch","No","No","Eagleville",334,19403,"26.047904191616698","Regular School",87,23643,6024,24887,12277,40.164082,-75.403066,96.54,78.26,213,1,4214250,421425003303
"433",433,"Dunmore SD","Dunmore El Ctr","No","No","Dunmore",796,18512,"42.336683417085425","Regular School",337,9091,471,9647,5620,41.428464,-75.633869,94.69,65.24,643,0,4207980,420798006591
"434",434,"Circle of Seasons Charter School","Circle of Seasons Charter School","Yes","No","Fogelsville",225,18051,"-0.44444444444444398","Regular School",-1,NA,NA,NA,NA,40.59643,-75.647911,NA,NA,177,0,4200875,420087507507
"435",435,"Central Montco Technical High School","Central Montco Technical High School","No","No","Plymouth Meeting",0,19462,"?","Vocational Education School",0,NA,NA,NA,NA,40.125827,-75.314109,NA,NA,0,0,4280330,428033007080
"436",436,"Philadelphia City SD","Forrest Edwin Sch","No","No","Philadelphia",1171,19136,"100","Regular School",1171,855213,325401,1035252,582594,40.034547,-75.035988,92.12,32.2,340,1,4218990,421899003764
"437",437,"Central Bucks SD","Holicong MS","No","No","Doylestown",1079,18902,"4.7265987025023168","Regular School",51,76834,10617,80091,41650,40.340914,-75.058244,96.12,88.06,955,0,4205310,420531005307
"438",438,"Whitehall-Coplay SD","Whitehall HS","No","No","Whitehall",1396,18052,"48.065902578796504","Regular School",671,19430,6361,21673,12300,40.648317,-75.504194,94.39,74.24,789,7,4226250,422625002848
"439",439,"Upper Bucks County Technical School","Upper Bucks County Technical School","No","No","Perkasie",0,18944,"?","Vocational Education School",0,NA,NA,NA,NA,40.43054,-75.23686,NA,NA,0,0,4280110,428011007052
"440",440,"Philadelphia City SD","Childs George W Sch","No","No","Philadelphia",627,19146,"100","Regular School",627,855213,325401,1035252,582594,39.934544,-75.170699,93.38,34.37,10,1,4218990,421899003622
"441",441,"East Lycoming SD","Carl G Renn El Sch","No","No","Lairdsville",236,17742,"48.728813559322035","Regular School",115,6677,148,7464,4133,41.23037,-76.61268,96.44,65.52,232,0,4208490,420849003021
"442",442,"East Penn SD","Alburtis El Sch","No","No","Alburtis",319,18011,"35.1097178683385","Regular School",112,37069,5328,39672,22448,40.507803,-75.606476,96.14,69.18,226,0,4208550,420855002799
"443",443,"York City SD","Davis Sch","No","No","York",606,17403,"100","Regular School",606,20108,9863,25649,16260,39.96585,-76.698551,NA,NA,85,0,4226820,422682007460
"444",444,"Avon Grove SD","Penn London El Sch","No","No","West Grove",823,19390,"32.077764277035236","Regular School",264,18242,5238,20696,10662,39.799004,-75.884023,NA,NA,521,1,4202790,420279010008
"445",445,"Scranton SD","West Scranton HS","No","No","Scranton",937,18504,"72.038420490928502","Regular School",675,42320,11668,49874,28984,41.409203,-75.688266,90.56,55.71,620,10,4221090,422109002489
"446",446,"Philadelphia City SD","Meredith William M Sch","No","No","Philadelphia",578,19147,"100","Regular School",578,855213,325401,1035252,582594,39.939705,-75.150922,96.15,83.66,354,0,4218990,421899003649
"447",447,"Penn Manor SD","Manor Middle School","No","No","Lancaster",432,17603,"43.981481481481481","Regular School",190,25030,2625,27683,16083,40.017657,-76.384418,NA,NA,304,2,4218630,421863000119
"448",448,"Springfield SD","Scenic Hills El Sch","No","No","Springfield",627,19064,"15.311004784688899","Regular School",96,18055,2383,18971,9468,39.938482,-75.321807,96.72,85.62,531,0,4222600,422260006519
"449",449,"Lampeter-Strasburg SD","Hans Herr El Sch","No","No","Lampeter",674,17537,"28.041543026706233","Regular School",189,14978,1955,16485,8870,39.995403,-76.234072,95.65,81.95,582,0,4213110,421311002606
"450",450,"Philadelphia City SD","Girard Stephen Sch","No","No","Philadelphia",600,19145,"100","Regular School",600,855213,325401,1035252,582594,39.92463,-75.17678,91.15,28.36,25,0,4218990,421899003776
"451",451,"Norristown Area SD","Marshall Street El Sch","No","No","Norristown",691,19403,"84.659913169319822","Regular School",585,40354,11945,46387,25634,40.128583,-75.362806,95.59,44,111,0,4216980,421698003408
"452",452,"Abington SD","Abington SHS","No","No","Abington",1776,19001,"19.707207207207201","Regular School",350,39062,6333,41165,22024,40.112119,-75.131815,91.88,90.73,1126,0,4202040,420204003241
"453",453,"Southern Columbia Area SD","Southern Columbia MS","No","No","Catawissa",461,17820,"20.390455531453362","Regular School",94,6988,192,7562,4474,40.904675,-76.49558,NA,NA,442,1,4222260,422226000558
"454",454,"Riverside SD","Riverside JSHS","No","No","Taylor",655,18517,"54.809160305343511","Regular School",359,7760,836,8663,4802,41.380731,-75.719943,93.45,53.5,537,0,4223250,422325002496
"455",455,"Bristol Township SD","Washington El Sch","No","No","Levittown",393,19055,"53.944020356234098","Regular School",212,32835,6020,37338,19440,40.154633,-74.83917,NA,NA,319,0,4204230,420423001025
"456",456,"Owen J Roberts SD","Owen J Roberts MS","No","No","Pottstown",829,19465,"14.837153196622401","Regular School",123,22008,1874,23451,12325,40.176937,-75.65301,96.41,80.33,721,1,4218270,421827005010
"457",457,"Avon Grove SD","Avon Grove Intrmd Sch","No","No","West Grove",1505,19390,"27.375415282392026","Regular School",412,18242,5238,20696,10662,39.796174,-75.884628,96.12,71.81,1012,0,4202790,420279001365
"458",458,"Pocono Mountain SD","Pocono Mountain West HS","No","No","Pocono Summit",1731,18346,"69.439630271519306","Regular School",1202,38356,10275,42805,21387,41.110047,-75.42356,NA,NA,600,1,4219500,421950000679
"459",459,"Central Bucks SD","Linden El Sch","No","No","Doylestown",433,18901,"11.085450346420323","Regular School",48,76834,10617,80091,41650,40.317267,-75.117557,96.11,90.48,387,0,4205310,420531001057
"460",460,"Twin Valley SD","Twin Valley HS","No","No","Elverson",1066,19520,"28.048780487804802","Regular School",299,15147,1766,16813,8850,40.162335,-75.855896,NA,NA,982,0,4224000,422400000873
"461",461,"Stroudsburg Area SD","Stroudsburg MS","No","No","Stroudsburg",1093,18360,"43.183897529734601","Regular School",472,20357,5462,22891,11713,40.997049,-75.237686,NA,NA,635,3,4222860,422286000884
"462",462,"Easton Area SD","Easton Area HS","No","No","Easton",2614,18045,"46.059678653404703","Regular School",1204,39282,9828,43741,23548,40.682677,-75.252968,96.2,69.44,1393,0,4208850,420885003482
"463",463,"Upper Darby SD","Stonehurst Hills El Sch","No","No","Upper Darby",546,19082,"88.827838827838804","Regular School",485,53746,19066,60179,33189,39.9511,-75.258438,92.95,23.29,25,1,4224320,422432001968
"464",464,"Boyertown Area SD","Pine Forge El Sch","No","No","Boyertown",284,19512,"35.2112676056338","Regular School",100,31489,1225,34328,18524,40.282181,-75.694166,NA,NA,257,0,4203960,420396000761
"465",465,"West York Area SD","West York Area HS","No","No","York",868,17404,"39.285714285714285","Regular School",341,14997,1293,16793,9532,39.959114,-76.767467,93.51,80.51,628,2,4225980,422598006705
"466",466,"North Penn SD","Kulp El Sch","No","No","Hatfield",533,19440,"36.022514071294559","Regular School",192,68031,17577,72148,39113,40.267137,-75.277108,96.09,79,335,0,4217280,421728003275
"467",467,"York City SD","Ferguson Sch","No","No","York",744,17404,"100","Regular School",744,20108,9863,25649,16260,39.96762,-76.738321,NA,NA,119,0,4226820,422682007440
"468",468,"Bethlehem Area SD","James Buchanan El Sch","No","No","Bethlehem",274,18017,"52.189781021897801","Regular School",143,70992,23674,79240,44762,40.638097,-75.407435,95.97,61.07,163,0,4203570,420357003442
"469",469,"Universal Institute CS","Universal Institute CS","Yes","No","Philadelphia",743,19146,"82.907133243606992","Regular School",616,NA,NA,NA,NA,39.940831,-75.167665,NA,NA,3,0,4200055,420005500495
"470",470,"West Shore SD","New Cumberland MS","No","No","New Cumberland",632,17070,"35.917721518987342","Regular School",227,42811,3649,46289,25464,40.23073,-76.871071,NA,NA,485,2,4225830,422583007490
"471",471,"Riverside SD","Riverside JSHS","No","No","Taylor",655,18517,"54.809160305343497","Regular School",359,7760,836,8663,4802,41.380731,-75.719943,93.45,53.5,537,0,4223250,422325002496
"472",472,"Executive Education Academy Charter School","Executive Education Academy Charter Scho","Yes","No","Allentown",771,18109,"99.610894941634243","Regular School",768,NA,NA,NA,NA,40.62361,-75.453181,NA,NA,35,0,4200879,420087907523
"473",473,"Phoenixville Area SD","Phoenixville Area Kdg Ctr","No","No","Phoenixville",261,19460,"26.4367816091954","Regular School",69,22002,2742,23194,13356,40.132084,-75.515029,NA,NA,195,0,4219050,421905007296
"474",474,"Lower Dauphin SD","Londonderry El Sch","No","No","Middletown",277,17057,"41.877256317689529","Regular School",116,16276,1234,17910,10040,40.19169,-76.67935,95.81,67.59,245,0,4214100,421410001775
"475",475,"Bangor Area SD","Bangor Area MS","No","No","Bangor",490,18013,"42.448979591836697","Regular School",208,14496,1149,16318,8446,40.875526,-75.151353,95.19,64.66,446,0,4203000,420300005257
"476",476,"East Lycoming SD","Joseph C Ashkar El Sch","No","No","Hughesville",507,17737,"36.489151873767256","Regular School",185,6677,148,7464,4133,41.236597,-76.733882,96.78,80.9,485,3,4208490,420849003019
"477",477,"Pennridge SD","West Rockhill El Sch","No","No","Sellersville",415,18960,"25.783132530120401","Regular School",107,32011,3206,34300,18506,40.367222,-75.325763,NA,NA,374,0,4218750,421875009958
"478",478,"Philadelphia City SD","Allen Dr Ethel Sch","No","No","Philadelphia",568,19132,"100","Regular School",568,855213,325401,1035252,582594,39.997361,-75.183736,90.03,13.6,6,0,4218990,421899005292
"479",479,"Kutztown Area SD","Kutztown Area MS","No","No","Kutztown",327,19530,"31.804281345565698","Regular School",104,8620,1714,9766,5658,40.51184,-75.76954,95.18,65.74,290,1,4212930,421293006315
"480",480,"Cheltenham Township SD","Glenside El Sch","No","No","Elkins Park",478,19027,"23.012552301255202","Regular School",110,23992,5747,25133,14349,40.068979,-75.113158,96.37,70.71,215,1,4205760,420576003256
"481",481,"Wilson Area SD","Wilson Borough El Sch","No","No","Easton",364,18042,"62.362637362637365","Regular School",227,10773,1323,11625,6211,40.685108,-75.243073,NA,NA,193,0,4226550,422655007251
"482",482,"Mid Valley SD","Mid Valley Secondary Center","No","No","Throop",760,18512,"43.815789473684198","Regular School",333,10619,957,11542,6726,41.447382,-75.601692,NA,NA,645,0,4215170,421517007518
"483",483,"Shikellamy SD","Grace S Beck Sch","No","No","Sunbury",346,17801,"75.72254335260115","Regular School",262,13977,621,16295,9595,40.86199,-76.78801,94.2,42.96,247,0,4221540,422154006357
"484",484,"Esperanza Cyber CS","Esperanza Cyber CS","Yes","No","Philadelphia",131,19140,"-0.76335877862595425","Regular School",-1,NA,NA,NA,NA,40.015917,-75.134964,NA,NA,1,0,4200858,420085807447
"485",485,"Wilkes-Barre Area SD","Dodson El Sch","No","No","Wilkes Barre",537,18702,"100","Regular School",537,34249,7130,39729,23215,41.231622,-75.894644,93.32,29.86,141,0,4226300,422630002995
"486",486,"Saucon Valley SD","Saucon Valley SHS","No","No","Hellertown",737,18055,"21.302578018995931","Regular School",157,11137,1108,11995,6558,40.571763,-75.33118,93.91,89.73,661,0,4211730,421173005352
"487",487,"Wyalusing Area SD","Wyalusing Valley El Sch","No","No","Wyalusing",701,18853,"48.502139800285306","Regular School",340,5787,162,6433,3526,41.660025,-76.256056,NA,NA,668,0,4226700,422670007377
"488",488,"Olney Charter High School","Olney Charter High School","Yes","No","Philadelphia",1725,19140,"100","Regular School",1725,NA,NA,NA,NA,40.02843,-75.121531,NA,NA,20,0,4200843,420084307386
"489",489,"Reading SD","Reading SHS","No","No","Reading",3141,19604,"100","Regular School",3141,32672,43160,49945,29019,40.346956,-75.911194,NA,NA,168,0,4220040,422004000859
"490",490,"West Shore SD","Fairview El Sch","No","No","New Cumberland",240,17070,"21.25","Regular School",51,42811,3649,46289,25464,40.199548,-76.885502,95.9,81.25,224,0,4225830,422583004588
"491",491,"Interboro SD","Norwood Sch","No","No","Norwood",530,19074,"47.924528301886703","Regular School",254,15074,1266,16467,8980,39.884742,-75.296232,94.15,69.11,429,0,4212170,421217001883
"492",492,"Susquehanna Township SD","Susquehanna Twp MS","No","No","Harrisburg",577,17109,"44.540727902946273","Regular School",257,16453,2652,17704,10854,40.27996,-76.83247,95.32,56.15,181,1,4223010,422301001805
"493",493,"Central Dauphin SD","Mountain View El Sch","No","No","Harrisburg",390,17112,"30.512820512820515","Regular School",119,61115,9050,66113,37434,40.32319,-76.80011,NA,NA,283,0,4205400,420540007261
"494",494,"Philadelphia City SD","Kelly John B Sch","No","No","Philadelphia",665,19144,"100","Regular School",665,855213,325401,1035252,582594,40.024982,-75.172392,89.84,31.64,6,0,4218990,421899005294
"495",495,"Old Forge SD","Old Forge JSHS","No","No","Old Forge",429,18518,"35.4312354312354","Regular School",152,5884,221,6363,3779,41.371355,-75.741545,94.65,69.09,369,1,4218120,421812002449
"496",496,"Wayne Highlands SD","Lakeside Elementary School","No","No","Honesdale",405,18431,"49.629629629629598","Regular School",201,13093,644,14469,8016,41.561362,-75.269952,NA,NA,369,0,4224970,422497000226
"497",497,"Neshaminy SD","Sandburg MS","No","No","Levittown",635,19056,"27.244094488188978","Regular School",173,47567,7513,50548,25284,40.165263,-74.884635,96.37,65.05,528,2,4216410,421641001076
"498",498,"Penn-Delco SD","Sun Valley HS","No","No","Aston",1063,19014,"25.399811853245531","Regular School",270,17788,1053,19250,10183,39.858773,-75.416409,92.44,45.8,916,0,4218580,421858001915
"499",499,"Tulpehocken Area SD","Penn Bernville El Sch","No","No","Bernville",364,19506,"30.494505494505493","Regular School",111,6648,819,8086,4057,40.439405,-76.118152,96.24,73.83,305,0,4223820,422382006322
"500",500,"North Penn SD","Hatfield El Sch","No","No","Hatfield",494,19440,"52.226720647773199","Regular School",258,68031,17577,72148,39113,40.279825,-75.306874,96.52,66.04,227,0,4217280,421728005344
"501",501,"Philadelphia City SD","Bridesburg Sch","No","No","Philadelphia",713,19137,"100","Regular School",713,855213,325401,1035252,582594,40.000378,-75.066858,91.72,46.67,596,0,4218990,421899003745
"502",502,"Southern York County SD","Friendship El Sch","No","No","Glen Rock",494,17327,"32.186234817813762","Regular School",159,13526,824,14885,7964,39.763095,-76.770517,95.43,72.94,449,0,4222380,422238004613
"503",503,"Allentown City SD","Harrison-Morton MS","No","No","Allentown",795,18101,"73.20754716981132","Regular School",582,55393,48180,71168,40221,40.608157,-75.460352,92.23,34.15,124,2,4202280,420228002791
"504",504,"Perkiomen Valley SD","Schwenksville El Sch","No","No","Schwenksville",554,19473,"25.631768953068502","Regular School",142,24408,3396,26132,12508,40.248368,-75.462983,NA,NA,456,0,4218930,421893000727
"505",505,"Elizabethtown Area SD","East High Street El Sch","No","No","Elizabethtown",505,17022,"42.178217821782177","Regular School",213,18771,1192,20462,11171,40.16014,-76.58674,96.11,66.9,436,0,4209120,420912002561
"506",506,"York City SD","Goode Sch","No","No","York",658,17403,"100","Regular School",658,20108,9863,25649,16260,39.96945,-76.720761,NA,NA,116,0,4226820,422682007442
"507",507,"Manheim Township SD","Neff Sch","No","No","Lancaster",330,17606,"23.636363636363637","Regular School",78,25800,4964,28079,15540,40.099959,-76.304363,NA,NA,261,0,4214580,421458000214
"508",508,"Hatboro-Horsham SD","Pennypack El Sch","No","No","Hatboro",271,19040,"32.1033210332103","Regular School",87,21754,3258,23136,12674,40.173807,-75.111478,NA,NA,195,0,4211610,421161007206
"509",509,"Parkland SD","Orefield MS","No","No","Orefield",998,18069,"27.6553106212424","Regular School",276,41161,8298,43821,23434,40.629833,-75.580677,NA,NA,792,0,4218510,421851000478
"510",510,"Reading SD","Northwest El Sch","No","No","Reading",713,19601,"100","Regular School",713,32672,43160,49945,29019,40.3478,-75.944407,94.38,25.36,30,0,4220040,422004005206
"511",511,"Upper Darby SD","Westbrook Park El Sch","No","No","Clifton Heights",506,19018,"61.660079051383299","Regular School",312,53746,19066,60179,33189,39.92988,-75.30758,95.64,44.36,353,0,4224320,422432001969
"512",512,"Upper Darby SD","Upper Darby SHS","No","No","Drexel Hill",3625,19026,"65.903448275862004","Regular School",2389,53746,19066,60179,33189,39.957307,-75.284888,93.07,65.16,1039,0,4224320,422432001972
"513",513,"Oxford Area SD","Oxford Area HS","No","No","Oxford",1289,19363,"36.229635376260667","Regular School",467,12899,3730,15418,8130,39.772018,-75.959436,93.91,66.9,922,0,4218300,421830001420
"514",514,"Pottsgrove SD","Pottsgrove MS","No","No","Pottstown",758,19464,"41.688654353562008","Regular School",316,13279,1072,14623,7834,40.271591,-75.634681,95.16,58.65,525,1,4219650,421965006746
"515",515,"Canton Area SD","Canton Area El Sch","No","No","Canton",491,17724,"100","Regular School",491,3506,263,4067,2308,41.660252,-76.840691,95.71,64.14,471,0,4204920,420492005303
"516",516,"North Penn SD","Gwyn-Nor El Sch","No","No","North Wales",618,19454,"24.757281553397998","Regular School",153,68031,17577,72148,39113,40.221567,-75.263117,96.47,77.31,323,1,4217280,421728004831
"517",517,"Eugenio Maria De Hostos CS","Eugenio Maria DE Hostos CS","Yes","No","Philadelphia",480,19140,"100","Regular School",480,NA,NA,NA,NA,40.04674,-75.123311,NA,NA,3,0,4200043,420004300405
"518",518,"Abington Heights SD","South Abington Sch","No","No","Chinchilla",289,18410,"16.955017301038062","Regular School",49,15751,1284,16357,9135,41.475176,-75.683156,95.93,80.33,260,1,4202010,420201006398
"519",519,"Mifflinburg Area SD","Mifflinburg El Sch","No","No","Mifflinburg",429,17844,"44.988344988344991","Regular School",193,9450,1301,11358,6302,40.92003,-77.030929,95.18,68.79,396,0,4226010,422601006360
"520",520,"Bethlehem Area SD","Miller Heights El Sch","No","No","Bethlehem",417,18020,"28.537170263788969","Regular School",119,70992,23674,79240,44762,40.648388,-75.32677,96.6,75.23,286,4,4203570,420357003455
"521",521,"Philadelphia City SD","Roxborough HS","No","No","Philadelphia",570,19128,"100","Regular School",570,855213,325401,1035252,582594,40.037598,-75.222808,87.93,10.4,52,0,4218990,421899003844
"522",522,"Lehigh Career & Technical Institute","Lehigh Career & Technical Institute","No","No","Schnecksville",0,18078,"?","Vocational Education School",0,NA,NA,NA,NA,40.664079,-75.60794,NA,NA,0,0,4280290,428029007076
"523",523,"Northeastern York SD","Mt Wolf El Sch","No","No","Mt Wolf",230,17347,"39.565217391304351","Regular School",91,14414,1394,16488,9009,40.063638,-76.708652,NA,NA,209,0,4217520,421752000067
"524",524,"Eastern University Academy Charter School","Eastern University Academy Charter Schoo","Yes","No","Philadelphia",328,19129,"99.085365853658502","Regular School",325,NA,NA,NA,NA,40.013114,-75.183891,NA,NA,1,0,4200822,420082206949
"525",525,"Garnet Valley SD","Garnet Valley MS","No","No","Glen Mills",1191,19342,"9.4878253568429791","Regular School",113,20049,2379,20949,10329,39.868949,-75.513765,NA,NA,962,2,4210590,421059010013
"526",526,"Minersville Area SD","Minersville Area El Ctr","No","No","Minersville",560,17954,"49.821428571428569","Regular School",279,5416,397,6308,3780,40.6905,-76.2617,94.95,62.37,492,0,4215510,421551006699
"527",527,"Helen Thackston Charter School","Helen Thackston Charter School","Yes","No","York",530,17403,"99.433962264150949","Regular School",527,NA,NA,NA,NA,39.96877,-76.716231,NA,NA,33,0,4200825,420082506997
"528",528,"Philadelphia City SD","Franklin Benjamin Sch","No","No","Philadelphia",966,19120,"100","Regular School",966,855213,325401,1035252,582594,40.042347,-75.104152,NA,NA,24,1,4218990,421899010014
"529",529,"Seven Generations Charter School","Seven Generations Charter School","Yes","No","Emmaus",390,18049,"0","Regular School",0,NA,NA,NA,NA,40.53637,-75.485021,NA,NA,236,0,4200818,420081807148
"530",530,"Philadelphia City SD","Rowen William Sch","No","No","Philadelphia",517,19126,"100","Regular School",517,855213,325401,1035252,582594,40.058748,-75.148315,92.57,29.11,6,0,4218990,421899003724
"531",531,"Bethlehem Area SD","Spring Garden El Sch","No","No","Bethlehem",521,18017,"39.923224568138195","Regular School",208,70992,23674,79240,44762,40.647698,-75.359481,96.27,68.34,326,0,4203570,420357003452
"532",532,"Allentown City SD","McKinley El Sch","No","No","Allentown",289,18102,"65.397923875432497","Regular School",189,55393,48180,71168,40221,40.602171,-75.482019,94.42,25.49,19,0,4202280,420228002777
"533",533,"Council Rock SD","Holland El Sch","No","No","Holland",330,18966,"10.303030303030299","Regular School",34,49287,8984,50630,26086,40.183583,-74.985241,96.4,83.43,297,0,4206960,420696004680
"534",534,"Sankofa Academy CS","Sankofa Academy CS","Yes",NA,"West Chester",NA,19380,"?","Regular School",NA,NA,NA,NA,NA,39.957273,-75.6118,NA,NA,NA,NA,4200138,420013800890
"535",535,"Pen Argyl Area SD","Wind Gap MS","No","No","Pen Argyl",643,18072,"36.39191290824261","Regular School",234,8025,621,8980,5128,40.839095,-75.283192,95.61,61.75,576,0,4218570,421857005351
"536",536,"Phoenixville Area SD","Schuylkill El Sch","No","No","Phoenixville",680,19460,"18.3823529411764","Regular School",125,22002,2742,23194,13356,40.111694,-75.512278,97.12,86.22,522,0,4219050,421905004841
"537",537,"Lancaster SD","James Buchanan El Sch","No","No","Lancaster",392,17603,"100","Regular School",392,37681,23964,48158,27775,40.034487,-76.324861,95.38,55.77,141,0,4213140,421314002597
"538",538,"Philadelphia City SD","Penn Alexander Sch","No","No","Philadelphia",556,19104,"100","Regular School",556,855213,325401,1035252,582594,39.952937,-75.208333,NA,NA,221,2,4218990,421899000619
"539",539,"Bristol Township SD","Fitch El Sch","No","No","Levittown",350,19055,"59.428571428571431","Regular School",208,32835,6020,37338,19440,40.14632,-74.83229,NA,NA,233,0,4204230,420423001018
"540",540,"Methacton SD","Arcola Intrmd Sch","No","No","Eagleville",737,19403,"16.417910447761194","Regular School",121,23643,6024,24887,12277,40.148555,-75.423878,96.55,79.61,527,0,4214250,421425006716
"541",541,"Philadelphia City SD","Academy at Palumbo","No","Yes","Philadelphia",883,19147,"100","Regular School",883,855213,325401,1035252,582594,39.940101,-75.160952,NA,NA,113,0,4218990,421899000962
"542",542,"Council Rock SD","Holland El Sch","No","No","Holland",330,18966,"10.303030303030303","Regular School",34,49287,8984,50630,26086,40.183583,-74.985241,96.4,83.43,297,0,4206960,420696004680
"543",543,"Discovery Charter School","Discovery Charter School","Yes","No","Philadelphia",749,19131,"79.839786381842458","Regular School",598,NA,NA,NA,NA,39.97696,-75.213991,NA,NA,0,0,4200121,420012100757
"544",544,"Parkland SD","Springhouse MS","No","No","Allentown",1248,18104,"22.275641025641026","Regular School",278,41161,8298,43821,23434,40.605723,-75.548979,NA,NA,792,0,4218510,421851000476
"545",545,"Bensalem Township SD","Bensalem Twp HS","No","No","Bensalem",1731,19020,"47.602541883304397","Regular School",824,39410,12419,43074,23646,40.112188,-74.932195,91.42,62.5,966,0,4203330,420333005116
"546",546,"Phoenixville Area SD","Phoenixville Area HS","No","No","Phoenixville",1093,19460,"24.794144556267156","Regular School",271,22002,2742,23194,13356,40.119851,-75.520486,94.45,78.25,859,2,4219050,421905001426
"547",547,"Hope CS","Hope CS","Yes",NA,"Philadelphia",NA,19138,"?","Regular School",NA,NA,NA,NA,NA,40.056256,-75.156428,NA,NA,NA,NA,4200103,420010300658
"548",548,"Jenkintown SD","Jenkintown Middle/High School","No","No","Jenkintown",303,19046,"13.5313531353135","Regular School",41,3056,460,3101,1947,40.095452,-75.133308,NA,NA,232,0,4212420,421242007327
