AUN,SchoolNumber,aun2,LEAName,SchoolName,ReadingPctProf1314,EconDisadv,DataElement.1,DataElement.2,DataElement.3,DataElement.4,DataElement.5,DataElement.6,DataElement.7,DataElement.8,Attendance1314,GradRate1314,Academic1314,Grade3Read1314,MathPctProf1314,Reading1314,SciBio1314,NumBlack,DropRate,PctELL,NumFemale,SURVYEAR,NCESSCH,STID,SEASCH,FIPST,LEAID,SCHNO,LEANM,SCHNAM,PHONE,MSTREE,MCITY,MSTATE,MZIP,MZIP4,LSTREE,LCITY,LSTATE,LZIP,LZIP4,TYPE,STATUS,UNION,ULOCAL,LATCOD,LONCOD,CONUM,CONAME,CDCODE,BIES,RECONSTY,RECONSTF,SMEMPUP,ISMEMPUP,SFTEPUP,ISFTEPUP,SFLE,ISFLE,SPFEMALE,ISPFEMALE,SPWHITE,ISPWHITE,SPELM,ISPELM,FTE,GSLO,GSHI,PKOFFRD,KGOFFRD,G01OFFRD,G02OFFRD,G03OFFRD,G04OFFRD,G05OFFRD,G06OFFRD,G07OFFRD,G08OFFRD,G09OFFRD,G10OFFRD,G11OFFRD,G12OFFRD,UGOFFRD,LEVEL,TITLEISTAT,TITLEI,STITLI,MAGNET,CHARTR,SHARED,FRELCH,REDLCH,TOTFRL,PK,AMPKM,AMPKF,ASPKM,ASPKF,HIPKM,HIPKF,BLPKM,BLPKF,WHPKM,WHPKF,HPPKM,HPPKF,TRPKM,TRPKF,KG,AMKGM,AMKGF,ASKGM,ASKGF,HIKGM,HIKGF,BLKGM,BLKGF,WHKGM,WHKGF,HPKGM,HPKGF,TRKGM,TRKGF,G01,AM01M,AM01F,AS01M,AS01F,HI01M,HI01F,BL01M,BL01F,WH01M,WH01F,HP01M,HP01F,TR01M,TR01F,G02,AM02M,AM02F,AS02M,AS02F,HI02M,HI02F,BL02M,BL02F,WH02M,WH02F,HP02M,HP02F,TR02M,TR02F,G03,AM03M,AM03F,AS03M,AS03F,HI03M,HI03F,BL03M,BL03F,WH03M,WH03F,HP03M,HP03F,TR03M,TR03F,G04,AM04M,AM04F,AS04M,AS04F,HI04M,HI04F,BL04M,BL04F,WH04M,WH04F,HP04M,HP04F,TR04M,TR04F,G05,AM05M,AM05F,AS05M,AS05F,HI05M,HI05F,BL05M,BL05F,WH05M,WH05F,HP05M,HP05F,TR05M,TR05F,G06,AM06M,AM06F,AS06M,AS06F,HI06M,HI06F,BL06M,BL06F,WH06M,WH06F,HP06M,HP06F,TR06M,TR06F,G07,AM07M,AM07F,AS07M,AS07F,HI07M,HI07F,BL07M,BL07F,WH07M,WH07F,HP07M,HP07F,TR07M,TR07F,G08,AM08M,AM08F,AS08M,AS08F,HI08M,HI08F,BL08M,BL08F,WH08M,WH08F,HP08M,HP08F,TR08M,TR08F,G09,AM09M,AM09F,AS09M,AS09F,HI09M,HI09F,BL09M,BL09F,WH09M,WH09F,HP09M,HP09F,TR09M,TR09F,G10,AM10M,AM10F,AS10M,AS10F,HI10M,HI10F,BL10M,BL10F,WH10M,WH10F,HP10M,HP10F,TR10M,TR10F,G11,AM11M,AM11F,AS11M,AS11F,HI11M,HI11F,BL11M,BL11F,WH11M,WH11F,HP11M,HP11F,TR11M,TR11F,G12,AM12M,AM12F,AS12M,AS12F,HI12M,HI12F,BL12M,BL12F,WH12M,WH12F,HP12M,HP12F,TR12M,TR12F,UG,AMUGM,AMUGF,ASUGM,ASUGF,HIUGM,HIUGF,BLUGM,BLUGF,WHUGM,WHUGF,HPUGM,HPUGF,TRUGM,TRUGF,MEMBER,AM,AMALM,AMALF,ASIAN,ASALM,ASALF,HISP,HIALM,HIALF,BLACK,BLALM,BLALF,WHITE,WHALM,WHALF,PACIFIC,HPALM,HPALF,TR,TRALM,TRALF,TOTETH,VIRTUALSTAT,NSLPSTATUS,CHARTAUTH1,CHARTAUTH2,list,schNames,cs,schSize,hs,poorest
126515001,3655,1265150013655,Philadelphia City SD,SPRING GARDEN SCH, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.43,NA,56.8,24.00,37.21,37.43,21.95,84.31,0,7.3,52.55,2013,421899003655,126515001,3655,42,4218990,03655,PHILADELPHIA CITY SD,SPRING GARDEN SCH,2156845070,685 N 12TH ST,PHILADELPHIA,PA,19123,2515,685 NORTH 12TH ST,PHILADELPHIA,PA,19123,2515,1,1,000,11,39.9651,-75.1563,42101,PHILADELPHIA COUNTY,4201,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,21.6,KG,08,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,5,1,1,2,2,2,271,0,271,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,26,0,0,1,1,2,7,7,6,0,1,0,0,0,1,28,0,0,0,0,0,0,15,11,0,0,0,0,2,0,27,0,0,0,0,3,4,10,10,0,0,0,0,0,0,28,0,0,0,0,1,0,14,12,0,0,0,0,0,1,32,1,0,0,0,1,0,16,13,1,0,0,0,0,0,43,0,0,2,2,2,2,12,23,0,0,0,0,0,0,41,0,0,0,0,2,0,19,19,0,0,0,0,1,0,32,0,0,1,0,1,2,12,16,0,0,0,0,0,0,17,0,0,0,0,0,1,4,12,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,274,1,1,0,7,4,3,28,12,16,231,109,122,2,1,1,0,0,0,5,3,2,274,VIRTUALNO,NSLPNO,N,N,0, ,0,1, ,1
126515001,3664,1265150013664,Philadelphia City SD,CASSIDY LEWIS C AC PLUS SCH, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.05,NA,54.3,33.77,39.7,38.11,33.33,90,Not Applicable,4.29,51.25,2013,421899003664,126515001,3664,42,4218990,03664,PHILADELPHIA CITY SD,CASSIDY LEWIS C AC PLUS SCH,2155815506,6523 LANSDOWNE AVE,PHILADELPHIA,PA,19151,3315,6523 LANSDOWNE AVE,PHILADELPHIA,PA,19151,3315,1,1,000,11,39.9751,-75.2507,42101,PHILADELPHIA COUNTY,4201,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,32.09,KG,06,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,5,1,1,2,2,2,557,0,557,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,82,1,0,0,0,0,1,32,46,0,0,0,0,2,0,90,0,0,0,0,1,2,37,36,1,1,1,0,9,2,84,0,0,0,0,0,2,33,41,0,0,0,0,3,5,87,1,0,1,0,0,1,43,36,1,0,0,0,3,1,83,1,0,0,0,2,0,35,40,1,0,0,0,4,0,77,0,0,0,3,1,0,30,41,1,0,0,0,0,1,57,0,0,0,0,1,1,27,27,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,560,3,3,0,4,1,3,12,5,7,504,237,267,5,4,1,1,1,0,31,22,9,560,VIRTUALNO,NSLPNO,N,N,0, ,0,3, ,1
126515001,3688,1265150013688,Philadelphia City SD,ELKIN LEWIS SCH, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,89.12,NA,58.2,27.03,46.84,28.71,35.67,19.15,Not Applicable,18.14,49.05,2013,421899003688,126515001,3688,42,4218990,03688,PHILADELPHIA CITY SD,ELKIN LEWIS SCH,2152914701,3199 D ST,PHILADELPHIA,PA,19134,2335,3199 D ST,PHILADELPHIA,PA,19134,2335,1,1,000,11,39.997,-75.1209,42101,PHILADELPHIA COUNTY,4201,2,N,2,1,FA,1,FA,2,PS,2,PS,2,PS,2,PS,49.45,KG,04,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,890,0,890,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,175,0,0,0,0,55,69,20,12,4,0,0,0,7,8,202,0,0,0,0,78,62,22,21,1,1,0,0,10,7,176,0,0,1,1,57,70,16,17,1,5,0,0,6,2,167,1,0,0,0,59,64,17,11,2,1,0,0,7,5,173,0,0,1,0,64,62,19,16,2,2,0,0,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,893,1,1,0,3,2,1,640,313,327,171,94,77,19,10,9,0,0,0,59,35,24,893,VIRTUALNO,NSLPNO,N,N,0, ,0,4, ,1
126515001,3697,1265150013697,Philadelphia City SD,MOFFET JOHN SCH, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.11,NA,65.5,55.88,52.91,53.97,60.87,11.82,Not Applicable,9.22,48.94,2013,421899003697,126515001,3697,42,4218990,03697,PHILADELPHIA CITY SD,MOFFET JOHN SCH,2152914721,127 W OXFORD ST,PHILADELPHIA,PA,19122,3994,127 WEST OXFORD ST,PHILADELPHIA,PA,19122,3994,1,1,000,11,39.9748,-75.1359,42101,PHILADELPHIA COUNTY,4201,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,23,KG,05,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,420,0,420,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,79,0,1,0,0,23,18,4,7,9,5,0,0,8,4,80,0,1,2,0,25,22,6,2,4,7,0,0,6,5,63,1,0,0,0,17,17,6,2,1,4,0,0,8,7,74,0,1,0,0,25,19,3,1,2,9,0,0,6,8,73,0,0,0,0,18,19,9,7,3,0,0,0,7,10,54,1,1,0,0,17,22,2,1,0,4,0,0,3,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,423,6,2,4,2,2,0,242,125,117,50,30,20,48,19,29,0,0,0,75,38,37,423,VIRTUALNO,NSLPNO,N,N,0, ,0,2, ,1
126515001,3701,1265150013701,Philadelphia City SD,RICHMOND SCH, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.26,NA,63.0,49.47,48.7,42.75,47.52,17.05,Not Applicable,5.94,49.16,2013,421899003701,126515001,3701,42,4218990,03701,PHILADELPHIA CITY SD,RICHMOND SCH,2152914718,2944 BELGRADE ST,PHILADELPHIA,PA,19134,4956,2944 BELGRADE ST,PHILADELPHIA,PA,19134,4956,1,1,000,11,39.9834,-75.1104,42101,PHILADELPHIA COUNTY,4201,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,25.9,KG,05,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,654,0,654,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,120,0,0,0,2,19,12,7,15,27,22,0,0,8,8,130,0,0,0,0,16,14,12,13,27,28,0,0,10,10,116,0,0,1,1,13,8,5,13,30,28,0,0,10,7,100,1,0,0,1,8,14,8,10,31,22,0,0,5,0,110,0,0,1,2,16,10,11,10,20,32,0,0,5,3,81,0,0,0,1,10,11,7,1,15,22,0,0,11,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,657,1,1,0,9,2,7,151,82,69,112,50,62,304,150,154,0,0,0,80,49,31,657,VIRTUALNO,NSLPNO,N,N,0, ,0,3, ,1
126515001,3702,1265150013702,Philadelphia City SD,SHEPPARD ISAAC SCH, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.03,NA,57.2,22.22,38.1,27.38,46.15,8.78,Not Applicable,25.95,46.95,2013,421899003702,126515001,3702,42,4218990,03702,PHILADELPHIA CITY SD,SHEPPARD ISAAC SCH,2152914711,120 W CAMBRIA ST,PHILADELPHIA,PA,19133,4132,120 WEST CAMBRIA ST,PHILADELPHIA,PA,19133,4132,1,1,000,11,39.9937,-75.1316,42101,PHILADELPHIA COUNTY,4201,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,19.5,KG,04,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,259,0,259,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,59,0,0,1,0,22,28,4,0,0,1,0,0,3,0,59,0,0,1,0,23,26,2,1,3,1,0,0,1,1,51,0,0,0,0,21,20,2,2,3,2,0,0,0,1,49,0,0,0,0,26,16,4,2,0,0,0,0,1,0,44,0,0,0,0,18,18,3,3,1,1,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,262,0,0,0,2,2,0,218,110,108,23,15,8,12,7,5,0,0,0,7,5,2,262,VIRTUALNO,NSLPNO,N,N,0, ,0,1, ,1
126515001,3703,1265150013703,Philadelphia City SD,WELSH JOHN SCH, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.83,NA,51.5,38.00,33.45,34.6,27.59,27.86,0,16.79,52.86,2013,421899003703,126515001,3703,42,4218990,03703,PHILADELPHIA CITY SD,WELSH JOHN SCH,2152914708,2331 N 4TH ST,PHILADELPHIA,PA,19133,2933,2331 NORTH 4TH ST,PHILADELPHIA,PA,19133,2933,1,1,000,11,39.9867,-75.1393,42101,PHILADELPHIA COUNTY,4201,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,32.5,KG,08,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,5,1,1,2,2,2,521,0,521,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,63,0,0,0,0,21,17,7,12,0,0,0,0,2,4,77,0,0,0,0,27,28,10,7,0,0,0,0,1,4,63,0,0,0,0,14,26,14,6,0,0,0,0,1,2,61,0,0,0,0,20,16,8,13,0,0,0,0,3,1,60,0,0,0,1,17,24,11,5,0,0,0,0,0,2,60,0,0,0,0,24,18,10,7,0,0,0,0,0,1,52,0,0,1,0,13,23,6,8,1,0,0,0,0,0,55,0,0,0,0,10,27,8,9,0,0,0,0,1,0,33,0,0,0,0,13,14,3,2,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,524,0,0,0,2,1,1,352,159,193,146,77,69,1,1,0,0,0,0,23,9,14,524,VIRTUALNO,NSLPNO,N,N,0, ,0,3, ,1
126515001,3717,1265150013717,Philadelphia City SD,LINGELBACH ANNA L SCH, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.74,NA,56.6,25.71,42.69,41.92,38.54,87.89,0,6.54,47.22,2013,421899003717,126515001,3717,42,4218990,03717,PHILADELPHIA CITY SD,LINGELBACH ANNA L SCH,2159514001,6340 WAYNE AVE,PHILADELPHIA,PA,19144,3113,6340 WAYNE AVE,PHILADELPHIA,PA,19144,3113,1,1,000,11,40.0374,-75.1898,42101,PHILADELPHIA COUNTY,4202,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,26,KG,08,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,5,1,1,2,2,2,410,0,410,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,36,0,0,0,0,1,1,16,13,0,1,0,0,3,1,47,0,0,1,0,3,0,21,18,0,0,0,0,3,1,49,0,0,0,0,1,1,23,20,0,1,0,0,3,0,41,0,0,0,0,1,0,14,19,1,1,0,0,3,2,47,0,0,0,0,0,2,24,19,0,0,0,0,1,1,50,0,0,0,0,1,1,31,15,0,1,0,0,1,0,44,0,0,0,0,1,0,16,25,0,0,0,0,0,2,43,0,0,0,0,2,0,19,21,0,1,0,0,0,0,56,0,1,0,0,1,0,23,26,0,0,0,0,4,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,413,1,0,1,1,1,0,16,11,5,363,187,176,6,1,5,0,0,0,26,18,8,413,VIRTUALNO,NSLPNO,N,N,0, ,0,2, ,1
126515001,3724,1265150013724,Philadelphia City SD,ROWEN WILLIAM SCH, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.33,NA,52.9,35.44,37.29,30.93,45.83,91.57,Not Applicable,.19,49.44,2013,421899003724,126515001,3724,42,4218990,03724,PHILADELPHIA CITY SD,ROWEN WILLIAM SCH,2152765251,6841 N 19TH ST,PHILADELPHIA,PA,19126,1534,6841 NORTH 19TH ST,PHILADELPHIA,PA,19126,1534,1,1,000,11,40.0587,-75.1483,42101,PHILADELPHIA COUNTY,4202,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,27.5,KG,05,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,531,0,531,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,79,1,0,0,0,0,1,38,30,0,1,0,0,4,4,116,0,0,0,0,2,1,58,48,0,0,0,0,3,4,90,0,0,0,0,0,2,39,44,1,1,0,0,2,1,84,0,0,0,0,0,2,38,40,1,1,0,0,2,0,76,0,0,0,0,0,0,41,28,1,4,0,0,1,1,89,0,1,0,0,0,0,36,49,1,1,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,534,2,1,1,0,0,0,8,2,6,489,250,239,12,4,8,0,0,0,23,13,10,534,VIRTUALNO,NSLPNO,N,N,0, ,0,3, ,1
126515001,3726,1265150013726,Philadelphia City SD,DOBSON JAMES SCH, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.07,NA,73.5,50.00,65,65.73,61.29,36.15,0,1.01,52.03,2013,421899003726,126515001,3726,42,4218990,03726,PHILADELPHIA CITY SD,DOBSON JAMES SCH,2154874460,4667 UMBRIA ST,PHILADELPHIA,PA,19127,1929,4667 UMBRIA ST,PHILADELPHIA,PA,19127,1929,1,1,000,11,40.0314,-75.2304,42101,PHILADELPHIA COUNTY,4202,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,19.67,KG,08,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,5,1,1,2,2,2,293,0,293,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,38,0,0,0,0,1,0,4,1,12,14,0,0,2,4,37,0,0,1,0,2,1,4,3,8,9,0,0,5,4,28,0,0,1,0,1,0,3,4,6,8,0,0,5,0,30,0,0,0,0,1,1,7,4,5,8,0,0,2,2,32,0,0,0,1,1,0,6,12,6,5,0,0,0,1,33,0,0,0,0,0,0,5,8,4,13,0,0,0,3,30,0,0,0,1,2,0,10,5,4,6,0,0,0,2,34,0,0,0,0,0,0,6,10,10,6,0,0,0,2,34,0,0,0,0,1,1,7,8,10,7,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,296,0,0,0,4,2,2,12,9,3,107,52,55,141,65,76,0,0,0,32,14,18,296,VIRTUALNO,NSLPNO,N,N,0, ,0,1, ,1
