Match_addr,City,Subregion,Region,Postal,Lon,Lat,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ARC_Addres,ARC_Neighb,ARC_City,ARC_Subreg,ARC_Region,ARC_Postal,ARC_Post_1,ARC_Countr,Date_Clean,Address_Cl,Zip_Code,Type_Clean,STATEFP,COUNTYFP,COUSUBFP,COUSUBNS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,MTFCC,CNECTAFP,NECTAFP,NCTADVFP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
"3550 Chestnut St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94225,40.23820,-76.94225,40.23820,-76.94325,-76.94125,40.23720,40.23920,3550 Chestnut Street 17011,,,17011,,,,,4/3/2015,3550 Chestnut Street 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"3550 Hawthorne Dr, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94275,40.24098,-76.94275,40.24098,-76.94375,-76.94175,40.23998,40.24198,3550 Hawthorne Drive 17011,,,17011,,,,,8/11/2016,3550 Hawthorne Drive 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,#VALUE!,,,17011,,,,,6/29/2016,#VALUE!,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"3550 Foxcroft Dr, East Pennsboro Twp, Pennsylvania, 17011",East Pennsboro Twp,Cumberland,Pennsylvania,17011,-76.94724,40.25470,-76.94724,40.25470,-76.94824,-76.94624,40.25370,40.25570,3550 Foxcroft Drive 17011,,,17011,,,,,4/27/2016,3550 Foxcroft Drive 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"3550 Simpson Ferry Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94091,40.22595,-76.94091,40.22595,-76.94191,-76.93991,40.22495,40.22695,3550 Simpson Ferry Road 17011,,,17011,,,,,10/15/2015,3550 Simpson Ferry Road 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"3550 Walnut St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94265,40.24021,-76.94265,40.24021,-76.94365,-76.94165,40.23921,40.24121,3550 Walnut Street 17011,,,17011,,,,,12/12/2015,3550 Walnut Street 17011,17011,Unauthorized Use,,,,,,,,,,,,,,,,,,
"3550 Walnut St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94265,40.24021,-76.94265,40.24021,-76.94365,-76.94165,40.23921,40.24121,3550 Walnut Street 17011,,,17011,,,,,9/9/2015,3550 Walnut Street 17011,17011,Unauthorized Use,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,3650 Dwayne Avenue 17011,,,17011,,,,,11/30/2016,3650 Dwayne Avenue 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"Golfview Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94438,40.24701,-76.94438,40.24701,-76.94638,-76.94238,40.24501,40.24901,3650 Golfview Drive 17011,,,17011,,,,,6/25/2015,3650 Golfview Drive 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"3650 Market St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94514,40.23897,-76.94514,40.23897,-76.94614,-76.94414,40.23797,40.23997,3650 Market Street 17011,,,17011,,,,,6/15/2015,3650 Market Street 17011,17011,Public Drunkenness,,,,,,,,,,,,,,,,,,
"3750 Market St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94606,40.23890,-76.94606,40.23890,-76.94706,-76.94506,40.23790,40.23990,3750 Market Street 17011,,,17011,,,,,12/25/2015,3750 Market Street 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"3750 Vine St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94656,40.23727,-76.94656,40.23727,-76.94756,-76.94556,40.23627,40.23827,3750 Vine Street 17011,,,17011,,,,,9/26/2016,3750 Vine Street 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,3750 Leyland Drive 17011,,,17011,,,,,6/18/2015,3750 Leyland Drive 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
"3750 Market St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94606,40.23890,-76.94606,40.23890,-76.94706,-76.94506,40.23790,40.23990,3750 Market Street 17011,,,17011,,,,,1/13/2016,3750 Market Street 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,3750 Falkstone Drive 17011,,,17011,,,,,11/8/2015,3750 Falkstone Drive 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"3750 Market St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94606,40.23890,-76.94606,40.23890,-76.94706,-76.94506,40.23790,40.23990,3750 Market Street 17011,,,17011,,,,,6/8/2015,3750 Market Street 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"3750 Market St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94606,40.23890,-76.94606,40.23890,-76.94706,-76.94506,40.23790,40.23990,3750 Market Street 17011,,,17011,,,,,7/12/2016,3750 Market Street 17011,17011,Public Drunkenness,,,,,,,,,,,,,,,,,,
"3750 Chestnut St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94601,40.23789,-76.94601,40.23789,-76.94701,-76.94501,40.23689,40.23889,3750 Chestnut Street 17011,,,17011,,,,,12/3/2016,3750 Chestnut Street 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"3750 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94440,40.23503,-76.94440,40.23503,-76.94540,-76.94340,40.23403,40.23603,3750 Trindle Road 17011,,,17011,,,,,12/11/2015,3750 Trindle Road 17011,17011,Theft by Deception,,,,,,,,,,,,,,,,,,
"3750 Kohler Pl, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94515,40.23994,-76.94515,40.23994,-76.94615,-76.94415,40.23895,40.24095,3750 Kohler Place 17011,,,17011,,,,,2/19/2016,3750 Kohler Place 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"3750 Kohler Pl, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94515,40.23994,-76.94515,40.23994,-76.94615,-76.94415,40.23895,40.24095,3750 Kohler Place 17011,,,17011,,,,,2/4/2015,3750 Kohler Place 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"3850 Chestnut St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94787,40.23775,-76.94787,40.23775,-76.94887,-76.94687,40.23675,40.23875,3850 Chestnut Street 17011,,,17011,,,,,10/17/2016,3850 Chestnut Street 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"3850 Lamp Post Ln, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94950,40.24082,-76.94950,40.24082,-76.95150,-76.94750,40.23882,40.24282,3850 Lamp Post Lane 17011,,,17011,,,,,3/11/2016,3850 Lamp Post Lane 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"3850 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94616,40.23442,-76.94616,40.23442,-76.94716,-76.94517,40.23342,40.23542,3850 Trindle Road 17011,,,17011,,,,,3/4/2016,3850 Trindle Road 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"3850 Carriage House Dr, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94916,40.24177,-76.94916,40.24177,-76.95116,-76.94716,40.23976,40.24377,3850 Carriage House Drive 17011,,,17011,,,,,8/6/2015,3850 Carriage House Drive 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,3850 Claverton Road 17011,,,17011,,,,,1/5/2015,3850 Claverton Road 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,3850 Pamay Drive 17011,,,17011,,,,,6/21/2016,3850 Pamay Drive 17011,17011,Criminal Mischief,,,,,,,,,,,,,,,,,,
"3850 Market St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94813,40.23875,-76.94813,40.23875,-76.95013,-76.94613,40.23675,40.24075,3850 Market Street 17011,,,17011,,,,,4/3/2016,3850 Market Street 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"Golfview Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94438,40.24701,-76.94438,40.24701,-76.94638,-76.94238,40.24501,40.24901,3850 Golfview Drive 17011,,,17011,,,,,1/27/2016,3850 Golfview Drive 17011,17011,Forgery,,,,,,,,,,,,,,,,,,
"3850 Oxbow Dr, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95371,40.24586,-76.95371,40.24586,-76.95471,-76.95271,40.24486,40.24686,3850 Oxbow Drive 17011,,,17011,,,,,9/19/2016,3850 Oxbow Drive 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,3850 Pamay Drive 17011,,,17011,,,,,8/14/2016,3850 Pamay Drive 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
"3850 Carriage House Dr, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94916,40.24177,-76.94916,40.24177,-76.95116,-76.94716,40.23976,40.24377,3850 Carriage House Drive 17011,,,17011,,,,,7/20/2015,3850 Carriage House Drive 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
"3850 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94616,40.23442,-76.94616,40.23442,-76.94716,-76.94517,40.23342,40.23542,3850 Trindle Road 17011,,,17011,,,,,9/17/2015,3850 Trindle Road 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,3850 Pamay Drive 17011,,,17011,,,,,1/1/2015,3850 Pamay Drive 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"3850 Bellows Dr, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95941,40.25784,-76.95941,40.25784,-76.96041,-76.95841,40.25684,40.25884,3850 Bellows Drive 17011,,,17011,,,,,4/15/2015,3850 Bellows Drive 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,3850 Leyland Drive 17011,,,17011,,,,,8/14/2015,3850 Leyland Drive 17011,17011,Theft by Deception,,,,,,,,,,,,,,,,,,
"3850 Chestnut St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94787,40.23775,-76.94787,40.23775,-76.94887,-76.94687,40.23675,40.23875,3850 Chestnut Street 17011,,,17011,,,,,2/8/2016,3850 Chestnut Street 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,3850 Pamay Drive 17011,,,17011,,,,,9/16/2015,3850 Pamay Drive 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,3850 Pamay Drive 17011,,,17011,,,,,4/22/2015,3850 Pamay Drive 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"3850 Copper Kettle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95357,40.24503,-76.95357,40.24503,-76.95457,-76.95257,40.24403,40.24603,3850 Copperkettle Road 17011,,,17011,,,,,10/22/2015,3850 Copperkettle Road 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,3950 Brookridge Drive 17011,,,17011,,,,,11/20/2015,3950 Brookridge Drive 17011,17011,Criminal Mischief,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,3950 Brookridge Drive 17011,,,17011,,,,,1/12/2016,3950 Brookridge Drive 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"Golfview Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94438,40.24701,-76.94438,40.24701,-76.94638,-76.94238,40.24501,40.24901,3950 Golfview Drive 17011,,,17011,,,,,7/12/2015,3950 Golfview Drive 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"Valley Rd, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.92972,40.20012,-76.92972,40.20012,-76.93472,-76.92472,40.19512,40.20512,3950 Valley Road 17011,,,17011,,,,,3/6/2015,3950 Valley Road 17011,17011,Hit and Run,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,3950 Silverbrook Drive 17011,,,17011,,,,,2/2/2015,3950 Silverbrook Drive 17011,17011,Indecent Assault,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,3950 Emilridge Drive 17011,,,17011,,,,,5/18/2016,3950 Emilridge Drive 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"3950 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94803,40.23378,-76.94803,40.23378,-76.94903,-76.94703,40.23278,40.23478,3950 East Trindle Road 17011,,,17011,,,,,10/2/2015,3950 East Trindle Road 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4050 Caissons Court 17011,,,17011,,,,,12/2/2015,4050 Caissons Court 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4050 Darius Drive 17011,,,17011,,,,,7/11/2015,4050 Darius Drive 17011,17011,Burglary,,,,,,,,,,,,,,,,,,
"4050 Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95229,40.23817,-76.95229,40.23817,-76.95329,-76.95129,40.23717,40.23917,4050 Carlisle Pike 17011,,,17011,,,,,7/24/2015,4050 Carlisle Pike 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4050 Darius Drive 17011,,,17011,,,,,10/9/2016,4050 Darius Drive 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4050 Darius Drive 17011,,,17011,,,,,5/11/2016,4050 Darius Drive 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4050 Darius Drive 17011,,,17011,,,,,4/10/2016,4050 Darius Drive 17011,17011,Theft by Deception,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4050 Caissons Court 17011,,,17011,,,,,8/7/2015,4050 Caissons Court 17011,17011,Theft by Deception,,,,,,,,,,,,,,,,,,
"4050 Market St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95229,40.23817,-76.95229,40.23817,-76.95329,-76.95129,40.23717,40.23917,4050 Market Street 17011,,,17011,,,,,10/5/2015,4050 Market Street 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4150 Kittatinny Drive 17011,,,17011,,,,,5/19/2016,4150 Kittatinny Drive 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4150 Nantucket Drive 17011,,,17011,,,,,4/8/2016,4150 Nantucket Drive 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4150 Nantucket Drive 17011,,,17011,,,,,1/5/2015,4150 Nantucket Drive 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"4150 Park St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95232,40.23535,-76.95232,40.23535,-76.95332,-76.95132,40.23434,40.23635,4150 Park Street 17011,,,17011,,,,,11/19/2016,4150 Park Street 17011,17011,Burglary,,,,,,,,,,,,,,,,,,
"Valley Rd, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.92972,40.20012,-76.92972,40.20012,-76.93472,-76.92472,40.19512,40.20512,4150 Valley Road 17011,,,17011,,,,,11/2/2016,4150 Valley Road 17011,17011,Burglary,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4150 Kittatinny Drive 17011,,,17011,,,,,9/30/2015,4150 Kittatinny Drive 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4150 Kittatinny Drive 17011,,,17011,,,,,9/13/2015,4150 Kittatinny Drive 17011,17011,Harassment,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4150 Mountain View Road 17011,,,17011,,,,,4/3/2015,4150 Mountain View Road 17011,17011,Harassment,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4150 Nantucket Drive 17011,,,17011,,,,,1/18/2016,4150 Nantucket Drive 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"4150 Park St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95232,40.23535,-76.95232,40.23535,-76.95332,-76.95132,40.23434,40.23635,4150 Park Street 17011,,,17011,,,,,7/2/2015,4150 Park Street 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4150 Elk Court 17011,,,17011,,,,,12/14/2015,4150 Elk Court 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4150 Cove Court 17011,,,17011,,,,,1/4/2015,4150 Cove Court 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4150 Nantucket Drive 17011,,,17011,,,,,3/18/2016,4150 Nantucket Drive 17011,17011,Theft by Deception,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4150 Mountain View Road 17011,,,17011,,,,,4/4/2016,4150 Mountain View Road 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4150 Kittatinny Drive 17011,,,17011,,,,,5/15/2015,4150 Kittatinny Drive 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4150 Kittatinny Drive 17011,,,17011,,,,,8/26/2016,4150 Kittatinny Drive 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4150 Kittatinny Drive 17011,,,17011,,,,,7/31/2016,4150 Kittatinny Drive 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4150 Mountain View Road 17011,,,17011,,,,,7/30/2016,4150 Mountain View Road 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4150 Grouse Court 17011,,,17011,,,,,4/20/2015,4150 Grouse Court 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4250 Nantucket Drive 17011,,,17011,,,,,12/3/2016,4250 Nantucket Drive 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4250 Roth Lane 17011,,,17011,,,,,12/29/2015,4250 Roth Lane 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4250 Nantucket Drive 17011,,,17011,,,,,8/1/2016,4250 Nantucket Drive 17011,17011,Criminal Mischief,,,,,,,,,,,,,,,,,,
"4250 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95409,40.23164,-76.95409,40.23164,-76.95510,-76.95310,40.23064,40.23264,4250 Trindle Road 17011,,,17011,,,,,2/3/2016,4250 Trindle Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"4250 Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95512,40.23790,-76.95512,40.23790,-76.95612,-76.95412,40.23690,40.23890,4250 Carlisle Pike 17011,,,17011,,,,,1/5/2016,4250 Carlisle Pike 17011,17011,False ID to Law Enforcement,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4250 Nantucket Drive 17011,,,17011,,,,,1/7/2016,4250 Nantucket Drive 17011,17011,PFA Violation,,,,,,,,,,,,,,,,,,
"4250 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95409,40.23164,-76.95409,40.23164,-76.95510,-76.95310,40.23064,40.23264,4250 East Trindle Road 17011,,,17011,,,,,4/29/2016,4250 East Trindle Road 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"4250 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95409,40.23164,-76.95409,40.23164,-76.95510,-76.95310,40.23064,40.23264,4250 Trindle Road 17011,,,17011,,,,,7/3/2016,4250 Trindle Road 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,4250 Nantucket Drive 17011,,,17011,,,,,12/10/2015,4250 Nantucket Drive 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
