Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.515779391,4.771546286,2.530686441,7.450360059,5.153227702,4.037346028,4.400948952,7.845662601,6.307066194,6.737801844,6.652141231,7.1785477,8.622148915,6.38233415,3.7553035,6.180957499,4.817673549,3.947013281,6.608003002,6.193179981,0.245426013,-0.783859209,-2.719414852,3.996823174,3.624495926,4.556709599,3.431040526,0.907326384,1.364473577,0.493424529,3.705827757,2.891721997,3.918820012,4.579225947,1.732760836,3.368650962,5.081013592,2.114833783,0.034511363,3.750542631,1.035091419,0.331883299,1.60435369,6.216553836,4.503165411,5.324786065,5.724852199,3.969707989,-1.728114166,5.785136279,4.383219802,2.821862931,2.781351405,0.74511727,-0.683008466,
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,1.325564712,3.690191865,5.070673964,3.103612513,2.144532051,0.402422817,1.366292538,-0.094551156,-1.307949093,1.911964796,5.40870934,5.898287875,5.38036911,4.298025766,4.112586026,4.021435852,5.492917771,3.061823023,5.421606029,6.661689505,8.262117808,8.207857586,9.378624454,7.409990081,4.455253848,5.350877782,3.743374128,4.192641504,5.552887255,5.49085227,4.440449999,
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,0.853477805,1.546451932,2.457520327,3.471684742,3.11521449,3.554022395,1.553895702,0.427387357,0.265858681,-3.698389373,-0.215560636,1.602576232,3.86545536,5.950931601,3.437082425,3.084720249,3.154847483,1.812652771,4.482307945,2.250639268,3.072131729,5.406202349,6.162917938,5.353938002,6.500127626,5.223730687,5.645544594,6.734507732,5.882436911,4.202718608,5.878930436,6.027958112,4.69332866,
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,1.669222008,1.669219563,1.669225644,1.669222506,1.669232277,4.75867204,4.758677091,4.758676835,4.758671481,4.758672524,4.814820214,-1.590106881,0.538599942,4.28570942,7.020554489,4,9.230767982,5.633798309,4.491985305,2.252870971,1.801168977,3.608293936,4.332100221,6.866145963,5.875552199,6.905300734,7.225135037,7.761262133,10.41092416,3.220190998,-0.733091477,-0.993919345,-1.937566245,3.039173512,4.828074952,8.644969847,3.325962956,1.798087686,-1.157481822,,,,,,,
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,3.818019558,2.516748594,3.906433831,2.536953544,5.023789432,6.439024426,5.80109417,7.716819663,3.846629851,1.306905397,-0.410479911,7.057398935,3.845830836,6.126233161,3.335106692,5.100590264,5.653836858,6.403556926,5.846026516,5.699524767,4.141495702,4.81399097,5.099146558,4.999406369,4.355546917,1.725610693,2.472685038,2.299301412,6.399995311,4.599987243,4.399991252,6.900063252,5.599918727,5.500085232,3.799967205,6.405399698,4.698423046,4.300540498,6.00003316,-1.545408134,3.964675686,5.940269078,5.445061278,6.241748045,7.6682919,6.796826119,5.950088145,3.538912053,8.015959407,8.404738131,9.144579388,3.395709596,4.878603033,4.785984567,
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.657029477,3.56026123,4.905783348,6.120544931,1.545161065,1.016585215,1.986220456,4.6518576,7.886704843,8.094143154,4.918065281,2.238159065,5.151060317,5.377443925,4.401518034,5.724701164,6.797637001,4.316250904,1.744896199,5.470844622,2.726728414,2.731962515,4.262263686,2.875993111,3.940702857,3.177926244,2.692734393,6.225063554,5.535740928,4.213639664,1.57195053,2.564423795,2.433007049,2.97720683,4.774127777,5.811334909,3.882507303,0.512724809,4.554331326,4.350121266,4.293428988,3.829513566,6.322887976,8.394322201,6.601089633,7.379907401,7.22283031,4.745239886,4.999727877,7.401552624,5.396738733,5.120328356,5.576271892,5.571751688,5.4769838,
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.155763408,3.8720607,4.664322095,7.60469621,5.660711478,4.325967598,3.684283671,6.536128996,7.63787104,8.046708864,6.210504415,6.303879756,7.366883608,6.01571145,4.297489808,6.612182151,4.449647761,3.287750317,4.14348947,4.478564663,1.628706019,2.376622872,1.364807528,4.448554145,4.369633855,3.965155449,4.361566467,3.739476059,2.86515103,2.14187291,1.172261948,0.738530609,2.760481963,2.422546719,3.629477984,4.773200869,4.861327001,1.915563763,3.23081923,5.566844192,3.47927207,4.085517983,5.418480555,8.056844536,7.080951556,8.072280531,8.618244306,5.675153181,2.322077872,7.541535661,5.954024616,4.954904644,4.85703523,4.210822926,3.550540716,
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.864797762,15.33181249,10.6150724,8.251116828,2.154104509,-0.405521492,10.91206343,-0.36711932,1.547534831,2.177072196,5.113719446,-0.2027104,26.40488006,10.98008912,-13.51349626,11.04912943,21.80903331,18.31687593,2.893918885,-2.744780244,0.694639418,2.556801642,2.307952153,4.948747253,2.558076041,5.503874508,0.001434714,8.556676965,5.47663699,5.644185268,3.904703464,7.255418076,3.330596412,5.345593245,1.997569724,5.213676363,4.085488249,1.743989365,0.402031682,5.140339514,4.22920334,0.532376117,4.691154436,2.291777907,2.704500225,4.307444107,4.733465098,5.733473897,3.357932789,7.891144168,4.04854461,4.993621287,4.461031071,3.639082752,,
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-0.432617143,3.310958812,3.65020834,6.638834202,6.293455378,6.450372135,2.677584733,6.859788128,9.879964676,10.01627117,8.431757078,8.294233669,9.761770332,6.455459111,4.834541299,7.120216259,6.32086581,5.431234377,7.453259604,8.315099675,-0.181949985,1.797345539,0.597519246,7.271206969,7.312779342,5.98761943,5.918505728,4.495005001,4.375318168,0.350658922,0.38447589,-0.764709171,3.246046216,3.340175318,5.041235481,4.401371375,4.989703126,2.100822204,4.067976108,6.688620064,4.802794824,5.475961921,6.365725012,7.68508529,7.185955535,8.714630086,9.593515467,6.529629513,2.541477158,7.60879428,6.615848721,5.315371283,5.092999627,4.463656282,3.354636178,
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.149958426,8.293228719,7.467176003,-1.134642895,3.83166714,6.524430875,6.760749533,10.53856477,6.550083027,7.727407918,7.406444355,11.08695439,2.628077961,-14.81416332,1.639819649,6.044910029,3.835604582,3.544744983,3.032469985,1.593774606,
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.829983122,1.358677671,3.43910854,7.865828819,-0.734933604,1.105904112,0.216730812,4.183872427,9.972857943,1.759933831,2.667237141,6.598191908,8.312677455,4.212467214,-6.571370639,2.534331226,1.569777033,4.074971206,2.345609021,0.840882743,-0.550950832,1.131297148,2.989076679,6.186939325,2.791706298,9.983934823,3.950978418,8.46328278,9.798061418,5.319931719,8.644190981,1.819652317,4.200648156,3.820921199,1.432200423,1.515151272,5.937770956,6.491304425,8.420360543,8.441852354,2.152855377,3.620782281,1.397642591,4.411116963,3.216432925,5.110594745,8.395647185,-0.843120826,-5.376988795,5.676656248,2.565685444,-0.847072985,4.346679537,4.069293381,4.849233222,
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.354026475,8.992916588,6.533236884,2.621478464,5.40086984,6.457260341,7.111753025,8.424604182,8.341507485,10.70157261,11.90219148,9.96049931,-3.597639193,-14.34892637,-3.78028072,6.211500744,4.005234456,3.021631081,2.359205218,1.886912296,
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,9.999999808,8.500000191,0.699999839,6.700000171,14.29999993,7.800000031,4.999999983,8.00000002,3.699999941,13.29999999,5.200000046,4.299999949,3.299999989,-0.399999967,-0.30000004,-4.59999991,-2.400000008,5.699999959,15.47340027,8.947244712,11.65370804,26.75498727,8.059804124,13.31416975,14.44754993,3.393762962,1.321117614,25.26386197,21.67259965,9.229711564,11.20062232,-0.852104,-20.34873256,
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,10.02884136,9.891739306,8.362165357,4.713460376,5.596893659,2.437237347,3.559310832,5.596049945,7.558221561,10.81278134,6.059167679,2.232663388,4.793787205,3.642164813,-1.74343493,8.957372023,1.386569577,6.418386321,6.007652072,9.271105769,-0.325004076,11.87523598,2.846202581,3.411812226,7.216088161,-2.097738761,-0.740591692,10.5880004,-5.405447867,12.37287628,-1.560702356,7.23855269,1.081332562,1.912872981,7.319967454,3.121449656,5.961162155,4.797018362,3.291639684,7.574631645,3.531913925,5.922950526,4.243757321,3.815717917,5.245697297,3.009961262,4.725331777,2.417081182,4.4,
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,5.228060024,4.648309616,6.553757509,4.474611051,-0.972637494,4.411628782,3.553236083,3.953551301,3.534204929,1.685457433,0.922378369,2.432389472,1.194973349,1.484515634,1.708699684,2.452364682,2.484574172,4.598601474,4.163659309,2.643454173,1.015129919,1.366636037,-0.913915597,2.215624119,2.117151226,1.110730405,2.237247543,3.503268192,3.300541382,3.910231911,2.187729373,1.026496836,1.087535488,2.470486213,1.895413784,5.049346202,14.58244232,10,,,,,,,,
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-0.711185329,11.73091168,4.357169421,3.357254218,-5.290876501,7.908588049,1.202209489,1.692464378,5.032282882,-2.399999825,-16.00000025,-29.09999991,-1.199999977,-30.90000025,-1.39999901,-5.200000511,1.6,-6.49999995,-3.400000332,2.100000277,6.100000042,7.800000106,6.600000426,7.410062486,7.487164565,4.798521976,3.067943527,7.764846405,-5.989579853,7.094071762,6.414350738,-0.700000351,9.396806409,4.8,-0.5,
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.048632751,2.271069702,-0.929401624,3.962518848,-0.452253864,2.064552407,5.52856561,6.828786099,3.721222168,5.276455575,3.929365032,-1.272621531,-2.61847833,2.006879379,1.258691634,-3.068858391,2.364000359,-2.661805965,9.85465029,0.805770818,-9.698788375,-1.810194161,0.902106319,1.704678841,1.155877164,1.959105768,1.178085519,3.40341701,4.078892777,3.130029428,-6.309534393,1.186152287,2.096559819,-0.071608256,1.712213176,2.148915048,3.693492606,3.932336443,4.6591157,4.760065099,6.017824403,-12.67378814,9.784892131,5.257003604,4.602899965,5.022607002,6.240578451,7.128513539,-4.013860583,0.263110856,1.454392168,3.027536044,2.263499584,3.126165895,3.016568886,
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.733744344,14.18146703,14.10006578,-8.604050318,20.65432576,10.79088228,12.47675617,-5.511438552,5.96267316,8.70933893,2.496489996,4.699793673,6.480585724,1.513884196,
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,10.91607561,8.883357073,10.08317175,15.10699526,9.385344707,10.8788056,2.399573514,13.76572175,4.000124066,-2.657343588,3.786823068,1.907458289,2.122253855,1.851911623,0.635056418,-0.340651555,0.454629773,-1.567814949,0.8001661,1.688770303,2.850791411,11.32253585,2.175418906,4.737798511,3.053339105,2.840727732,3.132159994,5.239391617,4.032752589,4.622233432,2.931616977,5.624361641,1.93388371,2.348402838,4.622093662,8.414481633,5.606507129,6.800559003,6.160316751,5.028647754,1.578322168,5.0588554,3.673683646,4.185923885,2.176024502,2.49195606,2.908028787,
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5,4.664414668,8.10688693,11.90548076,7.1,6.096139301,5.854924878,9.423278819,3.418620026,6.502484033,3.762467687,8.22880731,7.861119861,5.776827231,5.744485049,4.417444135,3.390639707,8.956942327,9.698170138,9.233251984,8.772600561,-0.62790261,-4.196296575,3.610180912,2.593384139,-3.753919881,1.855746992,1.245438058,4.198293259,5.068306312,4.222250716,3.628658714,4.061425854,4.727354829,-5.75868238,5.874766683,6.962888801,4.701842416,2.667013147,5.296473838,-0.60549239,0.131917169,1.422671242,4.295714251,3.032573659,4.944514348,3.204123017,1.40029037,-4.700338863,5.11019849,4.044613879,4.018173869,1.34536242,2.250316467,2.546869971,
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.831230772,15.50790561,3.866095147,-6.257381851,24.54251715,9.363820918,7.788986181,-1.691586905,2.676282425,0.087872807,7.140755472,6.006265324,5.87774934,8.21319669,-10.30292903,-6.44562517,-2.844265171,-2.397148488,5.890676039,5.363380056,2.615902679,0.170064959,-0.055412459,2.750235998,1.923486585,3.736561743,-1.889703772,-2.36201857,4.109197031,0.152739118,2.81423221,2.342032379,-0.971303396,,
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.276860893,3.735055924,4.706909435,7.796479491,5.741572995,4.321886913,3.729280696,6.610194518,7.683907723,8.128473118,6.255773449,6.397214458,7.484375867,6.052908912,4.397343233,6.72531548,4.511703675,3.352299148,4.169319359,4.517365322,1.604935524,2.398907668,1.374466996,4.503095656,4.404383405,3.973899378,4.384010952,3.742643549,2.889813983,2.167708919,1.185196359,0.80126902,2.801104105,2.433406674,3.626380213,4.757745271,4.880230535,1.900263951,3.231871779,5.618589424,3.465949094,4.110126857,5.450938015,8.092684195,7.093055899,8.107810788,8.645224045,5.680789694,2.278192212,7.552543144,5.954993612,4.964998268,4.84342195,4.186274618,3.534585399,
"Macedonia, FYR",MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.170767652,-6.565198667,-7.469271323,-1.758166167,-1.114727719,1.185103914,1.439981341,3.378735622,4.339027922,4.549135778,-3.067245662,1.494028679,2.222222222,4.674428357,4.723377527,5.137025162,6.473486858,5.471711774,-0.358615842,3.358760114,2.339892284,-0.456184412,2.925265321,3.540834345,3.665280374,
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,3.708410199,0.23099942,6.136954858,2.568996025,5.844016434,-1.455115795,-1.52882611,11.62504913,13.62343854,6.348647195,-1.463476339,10.39567721,-4.325839868,1.508804298,-7.37843305,1.820873774,-0.287011157,20.28663494,2.692620883,-0.139164287,7.389721041,4.177388109,-2.502395107,11.7452038,-3.218662488,3.172168177,3.779934049,0.921022396,7.055785406,4.829024342,7.571667639,5.700943653,-0.06083497,14.66122069,7.929994677,12.95226488,-6.152742148,10.36853165,12.51365778,8.302834121,9.545858585,11.7464878,10.8690858,7.749889395,11.21561874,7.014482138,7.788725571,7.61105767,
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,2.453987702,5.838323451,4.146155447,10.03639076,19.56009421,17.01708276,12.18416622,11.16116115,10.49076999,7.049714707,3.311762466,2.284450981,-0.612391894,0.942370414,2.585278268,3.885194293,4.11051209,8.414239501,8.179104471,6.291390722,6.256490126,4.690935781,4.480746788,5.651105653,6.342494703,3.777335975,5.256978797,5.125603164,4.71997263,6.77019381,-1.549888586,2.811588371,0.132087471,-0.503224546,3.66560275,2.223906402,4.279227098,3.9,-2.8,4.3,1.4,1.1,2.9,,,
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.471561079,4.08687253,13.34929493,-5.89401884,10.69264951,-4.851778704,-5.925258884,12.05934018,3.291741119,4.979330597,4.129962445,2.435841373,-0.968124717,5.342375687,4.152709189,6.080396231,5.952286611,6.517817022,5.20127748,7.938538081,6.355754591,5.603876425,4.391092681,4.932728026,2.851000239,-1.057348758,-4.005631786,-11.35243948,3.695297423,2.816933274,-0.650616909,9.660942453,6.039410227,7.477958359,6.948051437,6.442715347,5.651582963,5.866213153,10.94512998,13.74593056,11.3440345,12.02551864,13.84399505,13.64190607,,,,,,,,,8.519691107,8.49636586,6.991270978,
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,6.34098123,9.015615518,11.84158172,11.93496099,9.12984643,7.917278303,13.59319858,5.781013105,6.28201733,2.43219592,15.9162275,0.564735908,-4.69443074,-2.955799522,-6.873809632,-1.336577424,13.45526876,5.846090511,-0.874164263,3.353887722,-2.604986305,1.362332875,-0.818126047,2.224575781,12.85334109,-1.922528314,4.714710591,1.727240128,1.574034524,2.628321925,6.444817265,3.71064258,6.816768125,4.956441623,4.195201296,2.852950818,3.534502998,2.535630577,8.14436582,4.961174905,5.73786464,6.326092259,3.765176791,3.140874177,5.387456506,-0.644808175,2.86114421,0.891999934,1.558152255,,
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.900002988,-9.399997528,3.099997417,1.100001032,1.899998858,2.499998406,4.400003554,4.192994029,8.566242791,10.65790133,6.922597533,-5.656917491,2.46373268,3.228451021,-2.723796788,3.548980552,1.783712681,3.374693813,
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,8.342136115,5.834037954,5.933419453,5.712872261,9.374994513,3.458648471,5.107972312,4.178195743,-3.184460178,-8.693544731,-9.256465706,-3.168791549,2.134382694,6.376426887,2.235093843,3.896713584,3.3399366,3.070369009,1.146062137,2.952710544,4.732978464,7.004634576,10.62540596,7.253665441,8.556234809,10.24801636,8.900367946,-1.268598941,6.365161685,17.29077735,12.31981973,11.64891583,7.885225829,2.29544361,
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,5.000002949,-6.899999439,-15.70000204,-6.49999988,0.999996721,-2.299996026,14.70000042,8.199995179,6.500004552,0.999992833,4.899999139,-5.23133059,8.767141824,6.158862481,2.237310045,26.84532191,10.84203164,11.85939398,7.822974027,1.678502985,12.72096582,8.794057581,6.500606668,7.811186108,8.720667877,9.851055465,7.426060991,6.876205447,6.351461683,6.687731849,7.117606632,7.198185826,7.1416833,7.434140922,6.266542057,
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,15.52991332,0.726608377,-1.983767575,27.69088635,16.1383305,0.230961965,3.567132897,10.19644263,1.248532088,11.98593115,1.842886437,-0.732907868,-4.584756933,12.16261106,-5.134374447,8.54610493,-1.878593683,-0.504713832,4.790039837,3.37121022,3.45028842,-2.339924122,3.735342026,-3.226864452,2.994760505,5.713579354,1.900384152,1.720397976,4.777585421,-1.771304534,1.788087116,1.874125895,5.873637251,-3.0607321,9.81980046,5.818826602,-4.044696622,2.77780492,7.712825411,-0.430406256,2.008796925,0.665004156,5.978253348,5.74742354,8.969422318,18.86909934,2.817836772,1.079967167,-1.042081704,4.773697175,4.704066531,5.795078172,6.090258729,4.206214056,,
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,6.547619053,3.830806085,3.516525747,-10.0612585,5.882352901,5.497075927,0.383795311,4.698385727,6.954475462,9.742033321,8.891039826,6.791346749,4.46514861,7.186736771,4.435446229,6.512698604,5.082062936,4.136142909,4.28773666,5.587843841,5.687477445,6.070628116,2.610779527,9.026614099,2.573570288,2.11331329,3.656856398,5.745767527,1.241387538,3.947653044,5.890498632,5.511089889,3.048982486,4.100201815,3.889883083,3.221946714,3.189178155,3.624025462,3.500010227,
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.639597855,0.668364742,-1.391078501,2.6611033,13.61649338,13.24903635,7.281549919,-1.923079171,5.882359882,0.479297979,16.21856363,6.231349033,2.300661568,7.175963607,6.086823808,4.997731259,4.918031365,9.745068039,4.396153717,0.406746427,-5.290119212,2.503453803,3.71870906,5.360304081,4.570982296,-0.214802517,1.625239202,3.177291268,1.344689705,5.692294502,8.730231816,-7.332978136,9.691840277,-10.24018173,16.72881757,7.316681511,3.792419101,3.895253633,3.042278097,1.576077831,-4.974963841,1.700000007,5.70563944,5.420497688,3.268725833,4.7,9.599999997,7.639736774,8.328110276,6.874065635,4.854055109,1.885799507,5.199999998,5.700000004,2.950000002,
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.597993945,6.421029733,7.338803399,5.35896305,7.684863416,7.816711115,3.857146425,7.977994684,4.888533548,5.986538631,5.753434903,9.381914552,11.71420248,8.309625779,0.80167001,11.5638362,7.756474348,6.652034738,9.349101406,7.444233659,6.941952399,5.940926832,6.25025143,7.761925354,-1.122248535,1.152508888,5.388645245,9.937724186,9.05848108,9.009649263,9.545464852,8.885115931,9.894946827,9.212042812,9.829082111,10.00270108,7.322742955,-7.359415368,6.137609867,8.858868104,0.517675303,5.390988327,5.788499279,6.783437734,5.332139144,5.584847069,6.298785931,4.831769894,-1.51368508,7.425970491,5.293784657,5.473454192,4.713453716,5.992609342,4.952370606,
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.381290268,6.194839647,4.472804155,5.887624878,6.422112882,6.511055256,2.544235576,4.846714558,3.309839633,3.212948932,3.376898037,5.279956084,5.773243019,-0.091796575,0.015640805,5.367672898,4.486659065,5.390298732,3.240694595,0.010598171,2.691438031,-2.051440853,4.414890646,7.116727129,4.287432848,3.372657896,3.526992519,4.227173924,3.539016379,1.738320903,-0.281720125,3.290277755,2.737211178,4.080353637,2.715553174,3.584227,4.467411932,4.395934117,4.729789524,4.197088202,1.054079922,1.902610421,2.709341427,3.7177825,3.330842283,2.663507237,1.806127951,-0.167114794,-2.793343088,2.583645786,1.749546391,2.174512474,1.559846278,2.43225446,2.2926679,
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,0.971449866,-0.398090837,-1.82345055,-0.236891479,0.464171329,4.767269788,3.553768941,0.813148866,1.858675131,2.047459978,8.165612481,7.189342559,-1.579539135,1.729879442,3.89901419,3.19132423,4.220100264,3.291585556,3.369278594,3.492183222,1.177948858,4.788661308,4.239794315,12.26954803,2.529262603,7.073175362,6.617094453,2.649811967,0.295971028,6.03924941,5.091338198,5.061482274,5.654561701,6.330232139,5.663774181,
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,-3.848577701,5.400791443,14.26255469,15.71631338,30.99928974,6.999215677,3.398499545,-11.19930863,12.7011152,6.499471805,2.299998218,1.899824279,9.800007197,-13.60000507,-0.399994551,-6.999999369,2.399992488,-1.99999757,1.799999233,4.500000498,-1.000003497,5.700002751,34.60000065,10.99999947,3.600001274,4.900028139,0.519994838,0.529794652,2.590186894,5.940031114,0.4498791,2.007152305,-3.200275506,0.900172502,2.100108842,,,,,,,,,,,,,,,,
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.546393037,10.27871349,9.428229321,0.13103989,6.919761819,-0.382497198,0.12286867,0.383494662,-5.485945812,3.055778922,5.679320644,-5.166272306,-17.04758357,8.77523805,-2.793193436,0.678203402,7.764581119,13.47261233,7.146996066,-2.232444691,0.608915239,1.6231022,-4.750943229,-16.825355,7.722543884,6.360026805,0.074556245,6.899121716,0.933929138,-1.284355381,2.504203274,-6.516444601,1.449437876,4.004561704,2.605755854,3.419093099,2.753965624,10.42226252,-0.568758332,-1.40950935,7.104340612,2.999122036,5.299999998,0.100000001,4.499999999,5.800000002,3.146570396,9.587673209,-0.712671174,8.369239798,2.31140022,11.81366328,5.268378734,7.049797948,3.605301605,
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.191795489,4.102992589,8.57861892,4.950488659,4.884976838,-4.250514188,-15.74362821,-1.248360246,24.19738395,25.00724193,14.23753156,3.36426203,5.392760484,11.16067455,-5.227747559,9.04235173,6.024117846,-5.764158392,6.759430935,4.204831047,-13.12788049,-1.05318606,-5.050451109,-2.021537569,8.3228297,-8.754176979,-10.75170014,7.542522025,6.467191144,12.76600917,-0.617850589,0.433725357,2.090377801,0.909763335,-0.307468969,4.993705537,2.802256439,2.715640179,0.474237575,5.318093381,4.411065196,3.784648183,10.35418456,33.73577503,3.444666813,8.210964859,6.828398348,6.270263697,6.934416004,7.839739477,4.887386611,4.279277314,5.394416311,6.309718253,2.652693623,
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.400211918,11.69534898,9.943178187,11.11113587,9.00386112,3.301136398,6.969513825,1.342960053,6.237703907,1.353826591,3.304756499,2.220722892,6.417013974,14.19242509,-0.153246894,5.209454497,8.368480533,-7.838800375,-26.47878886,4.611732279,5.36329019,-0.816361919,4.613211627,-1.566093913,-4.081851488,-1.017309161,-0.706352941,-12.44982204,-1.697612729,-0.093064818,-0.190712403,0.385467121,-0.391138493,3.337611864,5.911907795,6.344268304,3.966650973,3.711681448,7.03597048,4.101590153,2.960843529,0.753938941,2.520732936,5.31217052,4.282398305,4.15206956,5.287768464,2.851710935,-2.759210147,3.191298766,6.231594567,5.590562193,4.533235949,4.565212146,4.928954392,
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.295546673,6.843507321,3.62462153,8.274903931,8.643094936,2.741104335,5.280014747,6.41613404,6.429449078,5.694795536,4.316980328,3.533874519,5.444223134,3.438717871,0.002028683,4.456309603,2.520440469,2.696246756,2.014166189,1.341914191,-0.783611592,-1.240756775,2.069958072,3.061679014,2.580179809,2.786975869,1.93124853,3.441218877,4.420118036,4.183222799,2.439134508,1.706070921,1.257552208,2.961092398,3.116035968,3.566719236,4.299867429,4.525415041,5.051693368,4.238763069,2.124264345,0.103629981,0.283922581,2.030706315,2.160366002,3.518636961,3.698473106,1.699060778,-3.767583537,1.402662177,1.663626344,-1.057037404,-0.495377915,1.011128408,1.990584966,
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.27333551,2.813945138,3.785043084,5.009650987,5.285608801,3.786513255,6.256079006,2.259875528,4.504611456,2.001343342,5.672449981,5.330597932,4.532960541,3.92302668,4.95203452,5.825551029,4.160767206,3.869332141,4.372396946,4.564731657,1.598265645,0.235335436,3.972771291,6.052445184,5.553318028,4.042325837,1.753376587,-0.255353836,1.038285104,1.932438878,3.084674239,3.574403308,2.845312155,5.055453525,4.15395058,5.027995445,5.284621018,2.624459058,2.013307553,3.205285079,2.085328034,1.437708802,0.919841889,3.959038033,2.624720535,2.395092466,2.929766044,0.384306038,-1.622533265,0.60193444,0.96877971,2.748768783,0.99870545,2.214762793,1.598068601,
