ID,Address,City,State,Zip
941,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
942,"E Trindle Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
943,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
944,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
945,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
946,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
947,"E Trindle Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
948,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
949,"E Trindle Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
950,"E Trindle Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
951,"E Trindle Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
952,"E Trindle Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
953,"E Trindle Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
954,"E Trindle Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
955,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
956,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
957,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
958,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
959,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
960,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
961,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
962,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
963,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
964,"E Trindle Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
965,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
966,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
967,"Simpson Ferry Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
968,"Simpson Ferry Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
969,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
970,"Simpson Ferry Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
971,"E Trindle Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
972,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
973,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
974,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
975,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
976,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
977,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
978,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
979,"Simpson Ferry Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
980,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
981,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
982,"Simpson Ferry Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
983,"Simpson Ferry Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
984,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
985,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
986,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
987,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
988,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
989,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
990,"E Trindle Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
991,"E Trindle Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
992,"E Trindle Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
993,"E Trindle Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
994,"E Trindle Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
995,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
996,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
997,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
998,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
999,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1000,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1001,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1002,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1003,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1004,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1005,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1006,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1007,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1008,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1009,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1010,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1011,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1012,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1013,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1014,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1015,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1016,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1017,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1018,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1019,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1020,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1021,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1022,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1023,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1024,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1025,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1026,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1027,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1028,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1029,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1030,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1031,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1032,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1033,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1034,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1035,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1036,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1037,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1038,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1039,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1040,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1041,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1042,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1043,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1044,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1045,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1046,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1047,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1048,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1049,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1050,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1051,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1052,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1053,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1054,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1055,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1056,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1057,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1058,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1059,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1060,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1061,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1062,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1063,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1064,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1065,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1066,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1067,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1068,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1069,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1070,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1071,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1072,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1073,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1074,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1075,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1076,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1077,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1078,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1079,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1080,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1081,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1082,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1083,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1084,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1085,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1086,5510,,,5510
1087,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1088,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1089,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1090,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1091,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1092,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1093,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1094,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1095,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1096,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1097,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1098,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1099,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1100,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1101,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1102,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1103,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1104,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1105,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1106,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1107,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1108,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1109,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1110,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1111,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1112,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1113,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1114,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1115,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1116,"Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Pennsylvania,17011
1117,"Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Pennsylvania,17011
1118,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1119,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1120,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1121,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1122,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1123,"Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Pennsylvania,17011
1124,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1125,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1126,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1127,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1128,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1129,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1130,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1131,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1132,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1133,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1134,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1135,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1136,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1137,"Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Pennsylvania,17011
1138,"Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Pennsylvania,17011
1139,"Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Pennsylvania,17011
1140,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1141,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1142,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1143,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1144,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1145,"Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Pennsylvania,17011
1146,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1147,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1148,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1149,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1150,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1151,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1152,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1153,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1154,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1155,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1156,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1157,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1158,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1159,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1160,"Forest Dr, Fairview Twp, Pennsylvania, 17011",Fairview Twp,Pennsylvania,17011
1161,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1162,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1163,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1164,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1165,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1166,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1167,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1168,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1169,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1170,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1171,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1172,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1173,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1174,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1175,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1176,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1177,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1178,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1179,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1180,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1181,"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1182,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1183,"17 S 35th St, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1184,"17 S 35th St, Camp Hill, Pennsylvania, 17011",Camp Hill,Pennsylvania,17011
1185,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1186,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1187,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1188,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1189,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1190,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1191,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1192,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1193,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1194,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1195,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1196,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1197,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1198,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1199,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1200,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1201,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1202,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1203,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1204,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1205,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1206,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1207,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1208,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1209,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1210,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1211,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1212,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1213,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1214,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1215,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1216,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1217,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1218,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1219,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1220,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1221,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1222,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1223,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1224,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1225,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1226,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1227,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1228,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1229,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1230,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1231,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1232,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1233,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1234,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1235,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1236,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1237,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1238,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1239,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1240,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1241,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1242,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1243,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1244,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1245,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1246,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1247,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1248,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1249,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1250,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1251,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1252,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1253,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1254,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1255,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1256,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1257,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1258,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1259,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1260,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1261,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1262,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1263,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1264,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1265,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1266,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1267,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1268,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
