"","State","ReportYear","ProgramCode","Program","ProgramType","UNITID","TotalNumPrepPrgs","UGPrograms","UGMinGPAEntry","UGMinGPAExit","PGPrograms","PGMinGPAEntry","PGMinGPAExit","SCEAvgHrsPrior_StdntTch","SCEAvgHrsFor_StdntTch","SCEAvgHrsPrior_TeachRcd","SCEAvgHrsFor_TeachRcd","SuperFTEFaculty","SCENumAdjunctIHE","SCENumCoopTeachK12","SuperStudents","TotalEnroll","CompletersCurrent","MaleEnroll","MaleCompleters","FemaleEnroll","FemaleCompleters","OtherGenderEnroll","OtherGenderCompleters","NonReportGenderEnroll","NonReportGenderCompleters","IndianEnroll","IndianCompleters","AsianEnroll","AsianCompleters","BlackEnroll","BlackCompleters","HispanicEnroll","HispanicCompleters","IslanderEnroll","IslanderCompleters","WhiteEnroll","WhiteCompleters","MultiRacialEnroll","MultiRacialCompleters","NonReportRaceEthEnroll","NonReportRaceEthCompleters","GrantMajors","StateLocalNeeds","SchoolNeeds","SpecEdCore","GenEdDisabilities","GenEdLEP","GenEdLowInc","LocalityTrn","AssuranceComments","B_ratio","W_ratio","BW_completionRatio","X","INSTNM","IALIAS","ADDR","CITY","STABBR","ZIP","FIPS","OBEREG","CHFNM","CHFTITLE","GENTELE","EIN","DUNS","OPEID","OPEFLAG","WEBADDR","ADMINURL","FAIDURL","APPLURL","NPRICURL","VETURL","ATHURL","DISAURL","SECTOR","ICLEVEL","CONTROL","HLOFFER","UGOFFER","GROFFER","HDEGOFR1","DEGGRANT","HBCU","HOSPITAL","MEDICAL","TRIBAL","LOCALE","OPENPUBL","ACT","NEWID","DEATHYR","CLOSEDAT","CYACTIVE","POSTSEC","PSEFLAG","PSET4FLG","RPTMTH","INSTCAT","C15BASIC","C15IPUG","C15IPGRD","C15UGPRF","C15ENPRF","C15SZSET","CCBASIC","CARNEGIE","LANDGRNT","INSTSIZE","F1SYSTYP","F1SYSNAM","F1SYSCOD","CBSA","CBSATYPE","CSA","NECTA","COUNTYCD","COUNTYNM","CNGDSTCD","LONGITUD","LATITUDE","ADMCON1","ADMCON2","ADMCON3","ADMCON4","ADMCON5","ADMCON6","ADMCON7","ADMCON8","ADMCON9","XAPPLCN","APPLCN","XAPPLCNM","APPLCNM","XAPPLCNW","APPLCNW","XADMSSN","ADMSSN","XADMSSNM","ADMSSNM","XADMSSNW","ADMSSNW","XENRLT","ENRLT","XENRLM","ENRLM","XENRLW","ENRLW","XENRLFT","ENRLFT","XENRLFTM","ENRLFTM","XENRLFTW","ENRLFTW","XENRLPT","ENRLPT","XENRLPTM","ENRLPTM","XENRLPTW","ENRLPTW","XSATNUM","SATNUM","XSATPCT","SATPCT","XACTNUM","ACTNUM","XACTPCT","ACTPCT","XSATVR25","SATVR25","XSATVR75","SATVR75","XSATMT25","SATMT25","XSATMT75","SATMT75","XACTCM25","ACTCM25","XACTCM75","ACTCM75","XACTEN25","ACTEN25","XACTEN75","ACTEN75","XACTMT25","ACTMT25","XACTMT75","ACTMT75","XCSTOTLT","CSTOTLT","XCSTOTLM","CSTOTLM","XCSTOTLW","CSTOTLW","XCSAIANT","CSAIANT","XCSAIANM","CSAIANM","XCSAIANW","CSAIANW","XCSASIAT","CSASIAT","XCSASIAM","CSASIAM","XCSASIAW","CSASIAW","XCSBKAAT","CSBKAAT","XCSBKAAM","CSBKAAM","XCSBKAAW","CSBKAAW","XCSHISPT","CSHISPT","XCSHISPM","CSHISPM","XCSHISPW","CSHISPW","XCSNHPIT","CSNHPIT","XCSNHPIM","CSNHPIM","XCSNHPIW","CSNHPIW","XCSWHITT","CSWHITT","XCSWHITM","CSWHITM","XCSWHITW","CSWHITW","XCS2MORT","CS2MORT","XCS2MORM","CS2MORM","XCS2MORW","CS2MORW","XCSUNKNT","CSUNKNT","XCSUNKNM","CSUNKNM","XCSUNKNW","CSUNKNW","XCSNRALT","CSNRALT","XCSNRALM","CSNRALM","XCSNRALW","CSNRALW"
"11","Pennsylvania",2021,"2051","Bryn Athyn College","Traditional",NA,2,1,2.8,3,1,3,3,546,560,NA,NA,2,1,10,7,16,10,0,0,16,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,10,0,0,0,0,1,1,1,1,1,1,1,1,"We have established relationships with a variety of schools in the urban and suburban districts that surround our college. We place our teacher candidates in a variety of schools, including public schools, charter schools, private schools and other religiously-affiliated institutions.  Many of our instructors in the program also have continued ties and collaborative relationships with local school districts and programs, as they were once employed there as teachers and administrators. In addition, all of our students take courses that address areas discussed above including: core academic subjects (e.g. Ed 323: Math and the Young Child or Ed 322: Social Studies and the Young Child), instruction for students with disabilities (8 courses in Special Education including SpEd 212: Supporting Children with Disabilities), instruction to address needs of ELL (e.g. Ed 219: Literacy for Young Learners II), and instruction to meet the needs of students from low-income families (e.g. SpEd 213: Family and Community Partne",NA,1.06666666666667,NA,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"12","Pennsylvania",2021,"2051","Bryn Athyn College","Traditional",NA,2,1,2.8,3,1,3,3,546,560,NA,NA,2,1,10,7,16,10,0,0,16,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,10,0,0,0,0,1,1,1,1,1,1,1,1,"We have established relationships with a variety of schools in the urban and suburban districts that surround our college. We place our teacher candidates in a variety of schools, including public schools, charter schools, private schools and other religiously-affiliated institutions.  Many of our instructors in the program also have continued ties and collaborative relationships with local school districts and programs, as they were once employed there as teachers and administrators. In addition, all of our students take courses that address areas discussed above including: core academic subjects (e.g. Ed 323: Math and the Young Child or Ed 322: Social Studies and the Young Child), instruction for students with disabilities (8 courses in Special Education including SpEd 212: Supporting Children with Disabilities), instruction to address needs of ELL (e.g. Ed 219: Literacy for Young Learners II), and instruction to meet the needs of students from low-income families (e.g. SpEd 213: Family and Community Partne",NA,1.06666666666667,NA,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"13","Pennsylvania",2021,"2049","Bryn Mawr College","Traditional",NA,14,1,3,3,1,3,3,100,360,NA,NA,2,2,5,5,5,5,0,0,4,4,1,1,0,0,0,0,0,0,0,0,2,2,0,0,3,3,0,0,0,0,1,1,1,-6,1,1,1,1,"* Engaging prospective teachers in coursework and fieldwork specifically related to the education of children with disabilities (Education 210: Perspectives in Special Education), but also integrating in all education courses work around teaching diverse learners.
* Engaging prospective teachers in coursework and fieldwork specifically related to the education of children whose first language is not English (Education 275: Emergent Multilingual Learners), but also integrating in all education courses work around teaching diverse learners.
* Engaging prospective teachers in a 12-week, full-time, supervised practice teaching experience in an area school at the culmination of the teacher preparation program, during which the prospective teacher assumes all usual teaching responsibilities, including teaching classes every day, planning lessons, grading, conducting parent conferences, attending faculty meetings, etc.
* Arranging fieldwork in urban public schools (the majority of our field placements take place",NA,1,NA,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"14","Pennsylvania",2021,"2049","Bryn Mawr College","Traditional",NA,14,1,3,3,1,3,3,100,360,NA,NA,2,2,5,5,5,5,0,0,4,4,1,1,0,0,0,0,0,0,0,0,2,2,0,0,3,3,0,0,0,0,1,1,1,-6,1,1,1,1,"* Engaging prospective teachers in coursework and fieldwork specifically related to the education of children with disabilities (Education 210: Perspectives in Special Education), but also integrating in all education courses work around teaching diverse learners.
* Engaging prospective teachers in coursework and fieldwork specifically related to the education of children whose first language is not English (Education 275: Emergent Multilingual Learners), but also integrating in all education courses work around teaching diverse learners.
* Engaging prospective teachers in a 12-week, full-time, supervised practice teaching experience in an area school at the culmination of the teacher preparation program, during which the prospective teacher assumes all usual teaching responsibilities, including teaching classes every day, planning lessons, grading, conducting parent conferences, attending faculty meetings, etc.
* Arranging fieldwork in urban public schools (the majority of our field placements take place",NA,1,NA,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"15","Pennsylvania",2021,"2050","Bucknell University","Traditional",NA,12,1,3,3,0,NA,NA,200,480,NA,NA,3,0,67,75,19,9,0,0,19,9,0,0,0,0,0,0,0,0,1,0,1,1,0,0,17,8,0,0,0,0,1,1,1,-6,1,1,1,1,"We provide readings within coursework, field experiences, and the development and execution of unit and lesson plans so that students are encouraged to master competencies required in their content area, and to modify their content, instructional processes, and assessment strategies according to the needs of diverse students in their classrooms.  Over half of our students return to their home state after graduation and many pursue graduate studies.  All of our students pursue coursework in core academic subjects through completion of both certification and degree requirements.  Secondary level certification candidates complete the major in the core content area, not a modified major for certification only.  All students take classes in the core academic subjects they will teach.  All of our students begin their programs with a social foundations of education course that focuses on providing equitable educational opportunities for students with disabilities, ESL learners, and children from urban and rural sett",0,0.993464052287582,0,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"16","Pennsylvania",2021,"2050","Bucknell University","Traditional",NA,12,1,3,3,0,NA,NA,200,480,NA,NA,3,0,67,75,19,9,0,0,19,9,0,0,0,0,0,0,0,0,1,0,1,1,0,0,17,8,0,0,0,0,1,1,1,-6,1,1,1,1,"We provide readings within coursework, field experiences, and the development and execution of unit and lesson plans so that students are encouraged to master competencies required in their content area, and to modify their content, instructional processes, and assessment strategies according to the needs of diverse students in their classrooms.  Over half of our students return to their home state after graduation and many pursue graduate studies.  All of our students pursue coursework in core academic subjects through completion of both certification and degree requirements.  Secondary level certification candidates complete the major in the core content area, not a modified major for certification only.  All students take classes in the core academic subjects they will teach.  All of our students begin their programs with a social foundations of education course that focuses on providing equitable educational opportunities for students with disabilities, ESL learners, and children from urban and rural sett",0,0.993464052287582,0,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"17","Pennsylvania",2021,"2071","Cabrini College","Traditional",NA,16,1,3,3,1,3,3,400,560,NA,NA,4,22,213,198,372,79,81,15,290,64,0,0,1,0,0,0,6,1,53,7,23,4,0,0,267,65,6,0,17,2,1,1,1,1,1,1,1,1,"Coursework, field experiences, pedagogical strategies including specialized instruction on culturally responsive and sustaining pedagogy. The School of Education has also added an interdisciplinary minor in Urban Education and has established The Center for Urban Education, Equity, and Improvement providing specialized training for teachers, educational leaders, and community members committed to transforming urban education. In addition, a co-teaching model is implemented in student teaching.",0.621925005970862,1.14635187028872,0.542525399129173,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"18","Pennsylvania",2021,"2071","Cabrini College","Traditional",NA,16,1,3,3,1,3,3,400,560,NA,NA,4,22,213,198,372,79,81,15,290,64,0,0,1,0,0,0,6,1,53,7,23,4,0,0,267,65,6,0,17,2,1,1,1,1,1,1,1,1,"Coursework, field experiences, pedagogical strategies including specialized instruction on culturally responsive and sustaining pedagogy. The School of Education has also added an interdisciplinary minor in Urban Education and has established The Center for Urban Education, Equity, and Improvement providing specialized training for teachers, educational leaders, and community members committed to transforming urban education. In addition, a co-teaching model is implemented in student teaching.",0.621925005970862,1.14635187028872,0.542525399129173,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"19","Pennsylvania",2021,"2071","Cabrini College","Alternative, IHE-based",NA,6,0,NA,NA,1,3,3,80,560,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-6,1,1,1,1,"Coursework, pedagogical strategies, clinical supervision.",NA,NA,NA,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"20","Pennsylvania",2021,"2071","Cabrini College","Alternative, IHE-based",NA,6,0,NA,NA,1,3,3,80,560,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-6,1,1,1,1,"Coursework, pedagogical strategies, clinical supervision.",NA,NA,NA,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"21","Pennsylvania",2021,"2661","Cairn University","Traditional",NA,11,1,2.8,3,1,2.8,3,150,560,NA,NA,8,3,64,118,89,28,28,12,61,16,0,0,0,0,0,0,2,0,0,0,3,1,0,0,83,26,1,1,0,0,1,1,1,1,1,1,1,1,"Successful strategies that Cairn University’s School of Education is using in addressing the assurances listed above include:

1. The School of Education maintains positive relationships with local education agencies. The Director of Student Teaching and Field Placement collaborates with and solicits feedback from the local public and private schools where SOE graduates are frequently hired. Data regarding how the program preparation is meeting the needs of LEAs is largely collected through the student teaching experience. The university faculty who supervisor student teachers complete six observations of each student teacher. During these observations, the university supervisors are not only observing the student teacher but also discerning what is currently being taught in the local schools. This helps to ensure alignment between program methods courses and current curriculum used by LEAs. In addition, there are two surveys that are utilized at the end of student teaching to gather feedback regarding the",NA,0.995697074010327,NA,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"22","Pennsylvania",2021,"2661","Cairn University","Traditional",NA,11,1,2.8,3,1,2.8,3,150,560,NA,NA,8,3,64,118,89,28,28,12,61,16,0,0,0,0,0,0,2,0,0,0,3,1,0,0,83,26,1,1,0,0,1,1,1,1,1,1,1,1,"Successful strategies that Cairn University’s School of Education is using in addressing the assurances listed above include:

1. The School of Education maintains positive relationships with local education agencies. The Director of Student Teaching and Field Placement collaborates with and solicits feedback from the local public and private schools where SOE graduates are frequently hired. Data regarding how the program preparation is meeting the needs of LEAs is largely collected through the student teaching experience. The university faculty who supervisor student teachers complete six observations of each student teacher. During these observations, the university supervisors are not only observing the student teacher but also discerning what is currently being taught in the local schools. This helps to ensure alignment between program methods courses and current curriculum used by LEAs. In addition, there are two surveys that are utilized at the end of student teaching to gather feedback regarding the",NA,0.995697074010327,NA,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"23","Pennsylvania",2021,"2647","California University of Pennsylvania","Traditional",NA,13,1,2.8,3,1,3,3,190,550,NA,NA,6,3,156,210,348,90,63,20,282,69,0,0,3,1,0,0,3,1,10,2,4,1,0,0,316,81,8,2,7,3,1,1,1,1,1,1,1,1,"The university programs and field experiences provide the prospective teachers experiences in working with children of diverse backgrounds and skills. The five county catchment area for California University includes rural areas as well as the urban areas of the City of Pittsburgh and two smaller cites with urban characteristics of Washington, PA and Uniontown, PA. All education majors are required to take a course on instruction of limited English proficient students as well as three special education courses.   Students complete a course titled ""Teaching in a Multicultural Society"".",0.773333333333333,0.991139240506329,0.780246913580247,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
