aun2,school,year,aun,schoolnumber,county_,district_,group,grade,subject1,subject2,subject3,numberscored1,numberscored2,numberscored3,pctadvanced1,pctadvanced2,pctadvanced3,pctproficient1,pctproficient2,pctproficient3,pctbasic1,pctbasic2,pctbasic3,pctbb1,pctbb2,pctbb3,district,engprofadv,mathprofadv,sciprofadv,survyear,ncessch,stid,seasch,fipst,leaid,schno,leanm,schnam,phone,mstree,mcity,mstate,mzip,mzip4,lstree,lcity,lstate,lzip,lzip4,type,status,union,ulocal,latcod,loncod,conum,coname,cdcode,bies,reconsty,reconstf,smempup,ismempup,sftepup,isftepup,sfle,isfle,spfemale,ispfemale,spwhite,ispwhite,spelm,ispelm,fte,gslo,gshi,povrate
1.127e+12,"SHREWSBURY ELEM SCH",2015,112676503,7556,"","SOUTHERN YORK CO SD","All Students","School Total","English Language Arts","Math","Science",299,"300","76","27.1","22","35.5","48.5","36","44.7","17.4","27","11.8","7","15","7.9","SOUTHERN YORK CO SD",75.6,58,"80.2","2013","422238000357","112676503","7556","42","4222380","00357","SOUTHERN YORK COUNTY SD","SHREWSBURY EL SCH","7172354811","PO BOX 128","GLEN ROCK","PA","17327","0128","331 SOUTH MAIN ST","SHREWSBURY","PA","17361","0128","1","1","000","31","39.7602","-76.6784","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37.92","KG","06",.20620438
1.127e+12,"FRIENDSHIP EL SCH",2015,112676503,4613,"","SOUTHERN YORK CO SD","All Students","School Total","English Language Arts","Math","Science",264,"266","65","23.1","18.8","40","49.2","33.1","43.1","23.5","29.7","15.4","4.2","18.4","1.5","SOUTHERN YORK CO SD",72.3,51.9,"83.1","2013","422238004613","112676503","4613","42","4222380","04613","SOUTHERN YORK COUNTY SD","FRIENDSHIP EL SCH","7172354811","3457 STICKS RD","GLEN ROCK","PA","17327","9320","3457 STICKS RD","GLEN ROCK","PA","17327","9320","1","1","000","41","39.7631","-76.7705","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","33.97","KG","06",.35802469
1.127e+12,"SOUTHERN EL SCH",2015,112676503,6692,"","SOUTHERN YORK CO SD","All Students","School Total","English Language Arts","Math","Science",375,"375","96","32","26.4","47.9","49.1","36.8","35.4","13.3","25.9","11.5","5.6","10.9","5.2","SOUTHERN YORK CO SD",81.1,63.2,"83.3","2013","422238006692","112676503","6692","42","4222380","06692","SOUTHERN YORK COUNTY SD","SOUTHERN EL SCH","7172354811","3280 FISSELS CHURCH RD","GLEN ROCK","PA","17327","0128","3280 FISSELS CHURCH RD","GLEN ROCK","PA","17327","0128","1","1","000","41","39.7701","-76.7368","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","38.27","KG","06",.17540984
1.127e+12,"SOUTHERN MS",2016,112676503,6286,"YORK","SOUTHERN YORK CO SD","All Students","School Total","English Language Arts","Math","Science",465,"465","234","22.4","15.3","31.2","52.7","32","36.3","21.9","29","17.9","3","23.7","14.5","",75.1,47.3,"67.5","2013","422238006286","112676503","6286","42","4222380","06286","SOUTHERN YORK COUNTY SD","SOUTHERN MS","7172354811","3280 FISSELS CHURCH RD","GLEN ROCK","PA","17327","0128","3280 FISSELS CHURCH RD","GLEN ROCK","PA","17327","0128","1","1","000","41","39.771","-76.7323","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","31.62","07","08",.22178218
1.127e+12,"SOUTHERN EL SCH",2016,112676503,6692,"YORK","SOUTHERN YORK CO SD","All Students","School Total","English Language Arts","Math","Science",368,"367","100","27.2","28.9","63","50.8","33","29","17.7","25.1","7","4.3","13.1","1","",78,61.9,"92","2013","422238006692","112676503","6692","42","4222380","06692","SOUTHERN YORK COUNTY SD","SOUTHERN EL SCH","7172354811","3280 FISSELS CHURCH RD","GLEN ROCK","PA","17327","0128","3280 FISSELS CHURCH RD","GLEN ROCK","PA","17327","0128","1","1","000","41","39.7701","-76.7368","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","38.27","KG","06",.17540984
1.127e+12,"SOUTHERN MS",2015,112676503,6286,"","SOUTHERN YORK CO SD","All Students","School Total","English Language Arts","Math","Science",464,"466","239","23.3","10.9","27.2","51.7","35.4","39.7","22.4","35.8","24.3","2.6","17.8","8.8","SOUTHERN YORK CO SD",75,46.3,"66.9","2013","422238006286","112676503","6286","42","4222380","06286","SOUTHERN YORK COUNTY SD","SOUTHERN MS","7172354811","3280 FISSELS CHURCH RD","GLEN ROCK","PA","17327","0128","3280 FISSELS CHURCH RD","GLEN ROCK","PA","17327","0128","1","1","000","41","39.771","-76.7323","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","31.62","07","08",.22178218
1.127e+12,"SHREWSBURY ELEM SCH",2016,112676503,7556,"YORK","SOUTHERN YORK CO SD","All Students","School Total","English Language Arts","Math","Science",283,"286","62","27.2","22","50","49.8","31.8","35.5","19.8","30.1","11.3","3.2","16.1","3.2","",77,53.8,"85.5","2013","422238000357","112676503","7556","42","4222380","00357","SOUTHERN YORK COUNTY SD","SHREWSBURY EL SCH","7172354811","PO BOX 128","GLEN ROCK","PA","17327","0128","331 SOUTH MAIN ST","SHREWSBURY","PA","17361","0128","1","1","000","31","39.7602","-76.6784","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37.92","KG","06",.20620438
1.077e+12,"SCOTTDALE EL SCH",2016,107657503,6932,"WESTM","SOUTHMORELAND SD","All Students","School Total","English Language Arts","Math","Science",420,"420","116","20","26","53.4","48.1","35.7","38.8","24.8","23.6","3.4","7.1","14.8","4.3","",68.1,61.7,"92.2","2013","422241006932","107657503","6932","42","4222410","06932","SOUTHMORELAND SD","SOUTHMORELAND EL SCH","7248872021","100 SCOTTIE WAY","SCOTTDALE","PA","15683","1048","100 SCOTTIE WAY","SCOTTDALE","PA","15683","1048","1","1","000","21","40.1058","-79.5875","42129","WESTMORELAND COUNTY","4218","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37","02","05",.47779751
1.077e+12,"SOUTHMORELAND MS",2015,107657503,8102,"","SOUTHMORELAND SD","All Students","School Total","English Language Arts","Math","Science",417,"416","136","22.5","13.9","36","52","35.1","35.3","23","37.7","16.2","2.4","13.2","12.5","SOUTHMORELAND SD",74.5,49,"71.3","2013","422241006978","107657503","8102","42","4222410","06978","SOUTHMORELAND SD","SOUTHMORELAND MS","7248872029","200 SCOTTIE WAY","SCOTTDALE","PA","15683","","200 SCOTTIE WAY","SCOTTDALE","PA","15683","","1","1","000","21","40.1071","-79.5901","42129","WESTMORELAND COUNTY","4218","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","36.5","06","08",.46882217
1.077e+12,"SCOTTDALE EL SCH",2015,107657503,6932,"","SOUTHMORELAND SD","All Students","School Total","English Language Arts","Math","Science",398,"399","152","18.8","19","63.2","53.3","32.1","29.6","19.6","35.6","4.6","8.3","13.3","2.6","SOUTHMORELAND SD",72.1,51.1,"92.8","2013","422241006932","107657503","6932","42","4222410","06932","SOUTHMORELAND SD","SOUTHMORELAND EL SCH","7248872021","100 SCOTTIE WAY","SCOTTDALE","PA","15683","1048","100 SCOTTIE WAY","SCOTTDALE","PA","15683","1048","1","1","000","21","40.1058","-79.5875","42129","WESTMORELAND COUNTY","4218","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37","02","05",.47779751
1.077e+12,"SOUTHMORELAND MS",2016,107657503,8102,"WESTM","SOUTHMORELAND SD","All Students","School Total","English Language Arts","Math","Science",386,"385","130","26.9","22.1","38.5","53.1","35.6","30","16.8","28.8","19.2","3.1","13.5","12.3","",80,57.7,"68.5","2013","422241006978","107657503","8102","42","4222410","06978","SOUTHMORELAND SD","SOUTHMORELAND MS","7248872029","200 SCOTTIE WAY","SCOTTDALE","PA","15683","","200 SCOTTIE WAY","SCOTTDALE","PA","15683","","1","1","000","21","40.1071","-79.5901","42129","WESTMORELAND COUNTY","4218","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","36.5","06","08",.46882217
1.085e+12,"SOUTHWEST LEADERSHIP",2015,108515107,7960,"","SOUTHWEST LEADERSHIP","All Students","School Total","English Language Arts","Math","Science",305,"305","102","6.9","3.9","4.9","35.1","15.4","29.4","44.9","37.4","25.5","13.1","43.3","40.2","SOUTHWEST LEADERSHIP",42,19.3,"34.3","2013","420075806112","108515107","7960","42","4200758","06112","SOUTHWEST LEADERSHIP ACADEMY CS","SOUTHWEST LEADERSHIP ACADEMY CS","2157291939","7101 PASCHALL AVE","PHILADELPHIA","PA","19142","","7101 PASCHALL AVE","PHILADELPHIA","PA","19142","","1","1","000","11","39.9182","-75.2426","42101","PHILADELPHIA COUNTY","4201","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","24","KG","08",.7198364
1.085e+12,"SOUTHWEST LEADERSHIP ACADE",2016,108515107,7960,"PHILA","SOUTHWEST LEADERSHIP","All Students","School Total","English Language Arts","Math","Science",312,"314","106","8.3","3.2","6.6","30.8","12.7","21.7","47.1","28.3","25.5","13.8","55.7","46.2","",39.1,15.9,"28.3","2013","420075806112","108515107","7960","42","4200758","06112","SOUTHWEST LEADERSHIP ACADEMY CS","SOUTHWEST LEADERSHIP ACADEMY CS","2157291939","7101 PASCHALL AVE","PHILADELPHIA","PA","19142","","7101 PASCHALL AVE","PHILADELPHIA","PA","19142","","1","1","000","11","39.9182","-75.2426","42101","PHILADELPHIA COUNTY","4201","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","24","KG","08",.7198364
1.030e+12,"SPECTRUM CS",2016,103023410,7648,"ALLEG","SPECTRUM CS","All Students","School Total","English Language Arts","Math","",1,"1","","","","","","","","","","","","","","",,,"","2013","420006400530","103023410","7648","42","4200064","00530","SPECTRUM CS","SPECTRUM CS","4123748130","4369 NORTHERN PIKE","MONROEVILLE","PA","15146","2807","4369 NORTHERN PK","MONROEVILLE","PA","15146","2807","2","1","000","21","40.434","-79.7522","42003","ALLEGHENY COUNTY","4218","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","4","07","12",.34375
1.081e+11,"MARTINSBURG EL SCH",2016,108077503,936,"BLAIR","SPRING COVE SD","All Students","School Total","English Language Arts","Math","Science",413,"418","137","14.3","20.3","40.1","46.2","27.3","40.1","28.8","28","13.1","10.7","24.4","6.6","",60.5,47.6,"80.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
1.081e+12,"SPRING COVE MS",2016,108077503,5130,"BLAIR","SPRING COVE SD","All Students","School Total","English Language Arts","Math","Science",402,"403","127","22.9","11.9","30.7","45.5","18.6","35.4","25.6","33.5","19.7","6","36","14.2","",68.4,30.5,"66.1","2013","422253005130","108077503","5130","42","4222530","05130","SPRING COVE SD","SPRING COVE MS","8142242106","185 SPRING COVE DRIVE","ROARING SPRING","PA","16673","1633","185 SPRING COVE DR","ROARING SPRING","PA","16673","1633","1","1","000","31","40.3327","-78.3857","42013","BLAIR COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","25.26","06","08",.40515222
1.081e+12,"SPRING COVE MS",2015,108077503,5130,"","SPRING COVE SD","All Students","School Total","English Language Arts","Math","Science",384,"384","127","17.7","5.7","22","46.4","18.2","40.9","30.5","42.4","25.2","5.5","33.6","11.8","SPRING COVE SD",64.1,23.9,"62.9","2013","422253005130","108077503","5130","42","4222530","05130","SPRING COVE SD","SPRING COVE MS","8142242106","185 SPRING COVE DRIVE","ROARING SPRING","PA","16673","1633","185 SPRING COVE DR","ROARING SPRING","PA","16673","1633","1","1","000","31","40.3327","-78.3857","42013","BLAIR COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","25.26","06","08",.40515222
1.081e+12,"SPRING COVE EL SCH",2015,108077503,8076,"","SPRING COVE SD","All Students","School Total","English Language Arts","Math","Science",273,"274","102","16.1","9.9","48","43.6","28.5","40.2","28.9","32.8","8.8","11.4","28.8","2.9","SPRING COVE SD",59.7,38.4,"88.2","2013","422253007337","108077503","8076","42","4222530","07337","SPRING COVE SD","SPRING COVE EL SCH","8142242311","137 SPRING COVE DR","ROARING SPRING","PA","16673","","137 SPRING COVE DR","ROARING SPRING","PA","16673","","1","1","000","31","40.3337","-78.3854","42013","BLAIR COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","33.15","KG","05",.44952381
1.081e+11,"MARTINSBURG EL SCH",2015,108077503,936,"","SPRING COVE SD","All Students","School Total","English Language Arts","Math","Science",163,"162","43","16","19.8","39.5","43.6","25.3","46.5","27","27.8","11.6","13.5","27.2","2.3","SPRING COVE SD",59.6,45.1,"86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
1.127e+12,"SPRING GROVE AREA IN",2015,112676703,4622,"","SPRING GROVE AREA SD","All Students","School Total","English Language Arts","Math","",614,"613","","20","9","","48.5","31.6","","23.9","34.9","","7.5","24.5","","SPRING GROVE AREA SD",68.5,40.6,"","2013","422259004622","112676703","4622","42","4222590","04622","SPRING GROVE AREA SD","SPRING GROVE AREA INTRMD SCH","7172254731","1480 ROTH CHURCH RD","SPRING GROVE","PA","17362","8724","1480 ROTH CHURCH RD","SPRING GROVE","PA","17362","8724","1","1","000","22","39.8867","-76.8693","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37.33","05","06",.35211268
1.127e+12,"PARADISE EL SCH",2015,112676703,4620,"","SPRING GROVE AREA SD","All Students","School Total","English Language Arts","Math","Science",137,"137","67","21.9","25.5","56.7","53.3","34.3","31.3","15.3","29.2","4.5","9.5","10.9","7.5","SPRING GROVE AREA SD",75.2,59.8,"88","2013","422259004620","112676703","4620","42","4222590","04620","SPRING GROVE AREA SD","PARADISE EL SCH","7172254731","6923 LINCOLN HIGHWAY WEST","THOMASVILLE","PA","17364","9786","6923 LINCOLN HWY WEST","THOMASVILLE","PA","17364","9786","1","1","000","41","39.9166","-76.9203","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","22.16","KG","04",.37967914
1.127e+12,"SPRING GROVE AREA MS",2016,112676703,6725,"YORK","SPRING GROVE AREA SD","All Students","School Total","English Language Arts","Math","Science",603,"603","311","21.4","12.9","36.7","52.6","32.8","36.3","23.5","32.2","12.9","2.5","22.1","14.1","",74,45.7,"73","2013","422259006725","112676703","6725","42","4222590","06725","SPRING GROVE AREA SD","SPRING GROVE AREA MS","7172254731","244 OLD HANOVER RD","SPRING GROVE","PA","17362","8724","244 OLD HANOVER RD","SPRING GROVE","PA","17362","8724","1","1","000","22","39.878","-76.8737","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","42.67","07","08",.3538206
1.127e+12,"SPRING GROVE EL SCH",2015,112676703,4618,"","SPRING GROVE AREA SD","All Students","School Total","English Language Arts","Math","Science",283,"284","143","23.7","27.8","45.5","46.3","33.5","39.9","20.8","22.2","10.5","9.2","16.5","4.2","SPRING GROVE AREA SD",70,61.3,"85.4","2013","422259004618","112676703","4618","42","4222590","04618","SPRING GROVE AREA SD","SPRING GROVE EL SCH","7172254731","1450 ROTH'S CHURCH ROAD","SPRING GROVE","PA","17362","1293","1450 ROTH'S CHURCH RD","SPRING GROVE","PA","17362","1293","1","1","000","22","39.8868","-76.8695","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","41.01","KG","04",.35582822
1.127e+12,"SPRING GROVE AREA MS",2015,112676703,6725,"","SPRING GROVE AREA SD","All Students","School Total","English Language Arts","Math","Science",586,"586","264","20.3","11.4","30.3","52.9","31.1","40.9","23.9","36.9","18.6","2.9","20.6","10.2","SPRING GROVE AREA SD",73.2,42.5,"71.2","2013","422259006725","112676703","6725","42","4222590","06725","SPRING GROVE AREA SD","SPRING GROVE AREA MS","7172254731","244 OLD HANOVER RD","SPRING GROVE","PA","17362","8724","244 OLD HANOVER RD","SPRING GROVE","PA","17362","8724","1","1","000","22","39.878","-76.8737","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","42.67","07","08",.3538206
1.127e+12,"NEW SALEM EL SCH",2016,112676703,4617,"YORK","SPRING GROVE AREA SD","All Students","School Total","English Language Arts","Math","Science",182,"182","83","34.1","44.5","60.2","47.3","30.8","26.5","16.5","15.4","8.4","2.2","9.3","4.8","",81.4,75.3,"86.7","2013","422259004617","112676703","4617","42","4222590","04617","SPRING GROVE AREA SD","NEW SALEM EL SCH","7172254731","3745 SALEM RD","YORK","PA","17408","9302","3745 SALEM RD","YORK","PA","17408","9302","1","1","000","22","39.8992","-76.796","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","24.66","KG","04",.3549884
1.127e+12,"PARADISE EL SCH",2016,112676703,4620,"YORK","SPRING GROVE AREA SD","All Students","School Total","English Language Arts","Math","Science",129,"128","68","38.8","49.2","58.8","36.4","25.8","30.9","20.9","14.8","5.9","3.9","10.2","4.4","",75.2,75,"89.7","2013","422259004620","112676703","4620","42","4222590","04620","SPRING GROVE AREA SD","PARADISE EL SCH","7172254731","6923 LINCOLN HIGHWAY WEST","THOMASVILLE","PA","17364","9786","6923 LINCOLN HWY WEST","THOMASVILLE","PA","17364","9786","1","1","000","41","39.9166","-76.9203","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","22.16","KG","04",.37967914
1.127e+12,"NEW SALEM EL SCH",2015,112676703,4617,"","SPRING GROVE AREA SD","All Students","School Total","English Language Arts","Math","Science",161,"161","75","29.2","27.3","46.7","46","36.6","40","19.3","23.6","12","5.6","12.4","1.3","SPRING GROVE AREA SD",75.2,63.9,"86.7","2013","422259004617","112676703","4617","42","4222590","04617","SPRING GROVE AREA SD","NEW SALEM EL SCH","7172254731","3745 SALEM RD","YORK","PA","17408","9302","3745 SALEM RD","YORK","PA","17408","9302","1","1","000","22","39.8992","-76.796","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","24.66","KG","04",.3549884
1.127e+12,"SPRING GROVE AREA IN",2016,112676703,4622,"YORK","SPRING GROVE AREA SD","All Students","School Total","English Language Arts","Math","",599,"599","","19.9","15.4","","48.9","33.7","","27","32.9","","4.2","18","","",68.8,49.1,"","2013","422259004622","112676703","4622","42","4222590","04622","SPRING GROVE AREA SD","SPRING GROVE AREA INTRMD SCH","7172254731","1480 ROTH CHURCH RD","SPRING GROVE","PA","17362","8724","1480 ROTH CHURCH RD","SPRING GROVE","PA","17362","8724","1","1","000","22","39.8867","-76.8693","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37.33","05","06",.35211268
1.127e+12,"SPRING GROVE EL SCH",2016,112676703,4618,"YORK","SPRING GROVE AREA SD","All Students","School Total","English Language Arts","Math","Science",273,"276","144","27.5","31.5","45.8","41.8","32.2","34.7","25.6","23.2","13.9","5.1","13","5.6","",69.3,63.7,"80.5","2013","422259004618","112676703","4618","42","4222590","04618","SPRING GROVE AREA SD","SPRING GROVE EL SCH","7172254731","1450 ROTH'S CHURCH ROAD","SPRING GROVE","PA","17362","1293","1450 ROTH'S CHURCH RD","SPRING GROVE","PA","17362","1293","1","1","000","22","39.8868","-76.8695","42133","YORK COUNTY","4204","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","41.01","KG","04",.35582822
1.235e+12,"ROYERSFORD EL SCH",2016,123467303,3364,"MONTG","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",183,"183","91","19.7","26.8","36.3","55.2","34.4","48.4","19.1","23","9.9","6","15.8","5.5","",74.9,61.2,"84.7","2013","422256003364","123467303","3364","42","4222560","03364","SPRING-FORD AREA SD","ROYERSFORD EL SCH","6107066005","450 SPRING ST","ROYERSFORD","PA","19468","2519","450 SPRING ST","ROYERSFORD","PA","19468","2519","1","1","000","21","40.184","-75.5349","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","27","KG","04",.32891832
1.235e+12,"SPRING-FORD INT. SCH",2016,123467303,3365,"MONTG","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","",1234,"1236","","27.2","31.7","","50.8","31.7","","18.2","23.7","","3.7","12.9","","",78,63.4,"","2013","422256003365","123467303","3365","42","4222560","03365","SPRING-FORD AREA SD","SPRING-FORD INTRMD SCH 5TH/6TH","6107056003","833 SOUTH LEWIS ROAD","ROYERSFORD","PA","19468","2499","833 SOUTH LEWIS RD","ROYERSFORD","PA","19468","2499","1","1","000","21","40.1894","-75.5117","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","89.25","05","06",.15490798
1.235e+12,"UPPER PROVIDENCE ELEM",2015,123467303,7763,"","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",226,"225","106","19","24","49.1","62.4","37.8","43.4","15.9","26.7","6.6","2.7","11.6",".9","SPRING-FORD AREA SD",81.4,61.8,"92.5","2013","422256000716","123467303","7763","42","4222560","00716","SPRING-FORD AREA SD","UPPER PROVIDENCE EL SCH","6107056009","833 SOUTH LEWIS RD BLDG 3","ROYERSFORD","PA","19468","","833 SOUTH LEWIS RD BLDG 3","ROYERSFORD","PA","19468","","1","1","000","21","40.1894","-75.5108","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","35.25","KG","04",.06078431
1.235e+12,"LIMERICK EL SCH",2015,123467303,3358,"","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",125,"125","57","12.8","21.6","49.1","56","34.4","38.6","27.2","31.2","7","4","12.8","5.3","SPRING-FORD AREA SD",68.8,56,"87.7","2013","422256003358","123467303","3358","42","4222560","03358","SPRING-FORD AREA SD","LIMERICK EL SCH","6107056007","81 LIMERICK CENTER RD","ROYERSFORD","PA","19468","1303","81 LIMERICK CENTER RD","ROYERSFORD","PA","19468","1303","1","1","000","21","40.2315","-75.5413","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","25.25","KG","04",.11549296
1.235e+12,"SPRING-FORD MS 8TH GRADE C",2016,123467303,7818,"MONTG","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",611,"611","607","40.6","24.4","56.8","46.8","33.9","29.8","11.1","26.7","9.4","1.5","15.1","4","",87.4,58.3,"86.6","2013","422256000836","123467303","7818","42","4222560","00836","SPRING-FORD AREA SD","SPRING-FORD MS 8TH GRADE CTR","6107056002","700 WASHINGTON STREET","ROYERSFORD","PA","19468","2499","700 WASHINGTON ST","ROYERSFORD","PA","19468","2499","1","1","000","21","40.1871","-75.5317","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","47.75","08","08",.16641221
1.235e+12,"SPRING-FORD MS 8TH GR",2015,123467303,7818,"","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",588,"589","589","37.8","21.9","55.2","50","39.4","31.4","9.9","26.7","8.7","2.4","12.1","4.8","SPRING-FORD AREA SD",87.8,61.3,"86.6","2013","422256000836","123467303","7818","42","4222560","00836","SPRING-FORD AREA SD","SPRING-FORD MS 8TH GRADE CTR","6107056002","700 WASHINGTON STREET","ROYERSFORD","PA","19468","2499","700 WASHINGTON ST","ROYERSFORD","PA","19468","2499","1","1","000","21","40.1871","-75.5317","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","47.75","08","08",.16641221
1.235e+12,"EVANS ELEM SCHOOL",2015,123467303,7940,"","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",251,"251","133","21.5","33.5","43.6","53.4","31.1","43.6","18.7","23.1","7.5","6.4","12.4","5.3","SPRING-FORD AREA SD",74.9,64.6,"87.2","2013","422256006098","123467303","7940","42","4222560","06098","SPRING-FORD AREA SD","EVANS EL SCH","6107056012","125 SUNSET RD","LIMERICK","PA","19468","","125 SUNSET RD","LIMERICK","PA","19468","","1","1","000","21","40.2317","-75.5117","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","33.5","PK","04",.09508197
1.235e+12,"SPRING-FORD INT. SCH",2015,123467303,3365,"","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","",1284,"1282","","33.3","27.8","","48.4","37.3","","14.7","25.5","","3.6","9.4","","SPRING-FORD AREA SD",81.7,65.1,"","2013","422256003365","123467303","3365","42","4222560","03365","SPRING-FORD AREA SD","SPRING-FORD INTRMD SCH 5TH/6TH","6107056003","833 SOUTH LEWIS ROAD","ROYERSFORD","PA","19468","2499","833 SOUTH LEWIS RD","ROYERSFORD","PA","19468","2499","1","1","000","21","40.1894","-75.5117","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","89.25","05","06",.15490798
1.235e+12,"EVANS ELEM SCHOOL",2016,123467303,7940,"MONTG","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",252,"252","121","23.4","33.3","49.6","52","36.1","38.8","19","18.7","9.1","5.6","11.9","2.5","",75.4,69.4,"88.4","2013","422256006098","123467303","7940","42","4222560","06098","SPRING-FORD AREA SD","EVANS EL SCH","6107056012","125 SUNSET RD","LIMERICK","PA","19468","","125 SUNSET RD","LIMERICK","PA","19468","","1","1","000","21","40.2317","-75.5117","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","33.5","PK","04",.09508197
1.235e+12,"OAKS EL SCH",2015,123467303,4809,"","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",232,"232","98","25","31.9","61.2","50","32.3","30.6","22.8","26.3","7.1","2.2","9.5","1","SPRING-FORD AREA SD",75,64.2,"91.8","2013","422256004809","123467303","4809","42","4222560","04809","SPRING-FORD AREA SD","OAKS EL SCH","6107056008","325 OAKS SCHOOL DR","OAKS","PA","19456","0396","325 OAKS SCHOOL DR","OAKS","PA","19456","0396","1","1","000","21","40.1426","-75.4651","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","33.6","KG","04",.114082
1.235e+12,"BROOKE EL SCH",2016,123467303,7321,"MONTG","SPRING-FORD AREA SD","All Students","School Total","English Language Arts","Math","Science",143,"143","65","30.8","33.6","67.7","51.7","44.8","26.2","16.8","13.3","6.2",".7","8.4","0","",82.5,78.4,"93.9","2013","422256010007","123467303","7321","42","4222560","10007","SPRING-FORD AREA SD","BROOKE EL SCH","6107056006","339 N LEWIS RD","ROYERSFORD","PA","19468","1525","339 NORTH LEWIS RD","ROYERSFORD","PA","19468","1525","1","1","000","21","40.1962","-75.5369","42091","MONTGOMERY COUNTY","4206","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","28.2","KG","04",.11825193
